timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753386897.7084346,1,-1,training,23.59158968925476,0,0,0,
1753386921.0375588,2,-1,training,20.766242504119873,0,0,0,
1753386941.9792123,3,-1,training,18.481563806533813,0,0,0,
1753386947.961743,4,-1,training,3.4980862140655518,0,0,0,
1753386954.0058315,5,-1,training,3.5538852214813232,0,0,0,
1753386960.0293572,6,-1,training,3.5064144134521484,0,0,0,
1753386966.7723305,7,-1,training,4.251930475234985,0,0,0,
1753386973.4012504,8,-1,training,4.144791126251221,0,0,0,
1753386980.2058158,9,-1,training,4.150607109069824,0,0,0,
1753386986.518011,10,-1,training,3.79473876953125,0,0,0,
