timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753387328.4777362,1,-1,training,19.611083984375,0,0,0,
1753387346.7269168,2,-1,training,15.768659830093384,0,0,0,
1753387353.0668962,3,-1,training,4.068270921707153,0,0,0,
1753387359.9110487,4,-1,training,4.574329137802124,0,0,0,
1753387366.72035,5,-1,training,4.57841420173645,0,0,0,
1753387373.4958813,6,-1,training,4.570413589477539,0,0,0,
1753387379.8249469,7,-1,training,4.057214975357056,0,0,0,
1753387386.2324066,8,-1,training,4.0915749073028564,0,0,0,
1753387393.214452,9,-1,training,4.7247114181518555,0,0,0,
1753387399.4527981,10,-1,training,3.985023260116577,0,0,0,
