round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.331211566925049,3.3511581420898438,3.3554608821868896,3.2830450534820557,3.3218860626220703,3.2830450534820557,3.362612009048462,3.3548169136047363,3.3659279346466064,3.332470178604126,3.2830450534820557,3.3852760791778564,3.2830450534820557,3.319561719894409,3.343358278274536,3.3346714973449707,3.3396761417388916,3.338663339614868,3.3689119815826416,3.3195526599884033
2,3.336031198501587,3.313232898712158,3.2935197353363037,3.350259780883789,3.3066489696502686,3.334014654159546,3.3489251136779785,3.3344318866729736,3.351773262023926,3.2930428981781006,3.365110158920288,3.303100824356079,3.380964756011963,3.286512851715088,3.327744960784912,3.306523561477661,3.3351597785949707,3.3181850910186768,3.3527369499206543,3.298234701156616
3,3.317619562149048,3.3250019550323486,3.3262875080108643,3.3189737796783447,3.286665201187134,3.3232920169830322,3.3480658531188965,3.35249662399292,3.3226613998413086,3.308804988861084,3.35103440284729,3.3615541458129883,3.3434009552001953,3.299574136734009,3.321025848388672,3.296473503112793,3.3702199459075928,3.3150408267974854,3.3752689361572266,3.2995550632476807
4,3.303972005844116,3.3150503635406494,3.3251054286956787,3.3229589462280273,3.3142964839935303,3.3474960327148438,3.3359951972961426,3.3373091220855713,3.319849729537964,3.335557460784912,3.3456757068634033,3.327216625213623,3.3182153701782227,3.2933061122894287,3.2991466522216797,3.3218438625335693,3.3712821006774902,3.343475341796875,3.3871028423309326,3.3070313930511475
5,3.3442742824554443,3.3387134075164795,3.3344452381134033,3.3111777305603027,3.3275279998779297,3.3643288612365723,3.363684892654419,3.329317331314087,3.3271162509918213,3.3132483959198,3.321281671524048,3.3457274436950684,3.3307602405548096,3.3162567615509033,3.3032305240631104,3.316443920135498,3.3556699752807617,3.3480703830718994,3.3819284439086914,3.3092241287231445
6,3.3517115116119385,3.3480918407440186,3.339123487472534,3.28806471824646,3.3306283950805664,3.3465771675109863,3.3731560707092285,3.318344831466675,3.3181469440460205,3.3152647018432617,3.324293851852417,3.3186938762664795,3.333561658859253,3.3154053688049316,3.297708749771118,3.311541795730591,3.3499064445495605,3.347942352294922,3.3565969467163086,3.328143358230591
7,3.3804447650909424,3.3429956436157227,3.3340351581573486,3.3228652477264404,3.3068926334381104,3.3306472301483154,3.3647384643554688,3.3230488300323486,3.3427727222442627,3.3242440223693848,3.322382688522339,3.311173677444458,3.3558149337768555,3.3332788944244385,3.2981464862823486,3.323946952819824,3.345357656478882,3.3488824367523193,3.387519598007202,3.3160085678100586
8,3.3971331119537354,3.3409104347229004,3.3255012035369873,3.329230546951294,3.336136817932129,3.3288323879241943,3.3289194107055664,3.3404998779296875,3.3421311378479004,3.332873821258545,3.308901071548462,3.343505859375,3.3505289554595947,3.3354532718658447,3.303316116333008,3.310149669647217,3.3550469875335693,3.358828544616699,3.373500347137451,3.3314905166625977
9,3.3826467990875244,3.354966640472412,3.3291094303131104,3.347862720489502,3.361386775970459,3.3246617317199707,3.351416826248169,3.3345606327056885,3.3150391578674316,3.328547954559326,3.305872917175293,3.328181266784668,3.370405912399292,3.3155834674835205,3.321868658065796,3.312680721282959,3.361266851425171,3.365292549133301,3.387586832046509,3.334838628768921
10,3.3533692359924316,3.379044532775879,3.3414928913116455,3.3653197288513184,3.325011968612671,3.3305506706237793,3.3594536781311035,3.340461015701294,3.3214852809906006,3.298511028289795,3.313711404800415,3.3465418815612793,3.3854544162750244,3.3562536239624023,3.3580379486083984,3.3262767791748047,3.3655786514282227,3.3936970233917236,3.3657703399658203,3.324103355407715
