timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753380164.0706284,1,-1,training,33.740925788879395,0,0,0,
1753380198.179314,2,-1,training,32.5357871055603,0,0,0,
1753380233.0772846,3,-1,training,33.2655930519104,0,0,0,
1753380242.1006753,4,-1,training,7.363444089889526,0,0,0,
1753380251.2635758,5,-1,training,7.666355133056641,0,0,0,
1753380259.5403826,6,-1,training,6.794103622436523,0,0,0,
1753380268.2104442,7,-1,training,7.1333887577056885,0,0,0,
1753380276.844603,8,-1,training,6.973947763442993,0,0,0,
1753380285.513809,9,-1,training,7.088211297988892,0,0,0,
1753380294.7045858,10,-1,training,7.611714601516724,0,0,0,
