round_num,node_0,node_1,node_2,node_3,node_4
1,3.2389190196990967,3.217254400253296,3.217254400253296,3.2611546516418457,3.217254400253296
2,3.2171475887298584,3.2164740562438965,3.238503932952881,3.229445695877075,3.2593345642089844
3,3.2216439247131348,3.265918731689453,3.234217882156372,3.2291200160980225,3.2325732707977295
4,3.249931812286377,3.2370519638061523,3.2288124561309814,3.2306759357452393,3.229337215423584
5,3.2348997592926025,3.241971254348755,3.2411277294158936,3.226564645767212,3.228771209716797
6,3.234649896621704,3.234266519546509,3.235471487045288,3.227693557739258,3.228797197341919
7,3.2298495769500732,3.23313307762146,3.229081630706787,3.228083372116089,3.248969554901123
8,3.2449021339416504,3.2291550636291504,3.232264995574951,3.2328734397888184,3.2364068031311035
9,3.2275919914245605,3.229318141937256,3.229480266571045,3.2327895164489746,3.2512524127960205
10,3.2307441234588623,3.2617764472961426,3.2302029132843018,3.2361207008361816,3.260430097579956
