accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,5765.0,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749456803.2576892,complete,510,45,,48,2536,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749456803.2578828,complete,,,,,,
0.05341987019470794,,,,,EvaluationEvent,1.9089210101859426,"{'loss': 1.9089210101859426, 'accuracy': 0.05341987019470794}",,,,,,,,,,,,,0,,evaluation,,,1749456818.522201,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749456818.5223634,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.2714381217956543, 'mean': 0.002522654365748167, 'std': 0.11126798391342163}}",,1,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749456838.8527083,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.2700774669647217, 'mean': 0.002479514107108116, 'std': 0.11122266203165054}}",,1,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749456838.8527777,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{2: {'norm': 3.2700774669647217, 'mean': 0.002479514107108116, 'std': 0.11122266203165054}}",,1,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",1749456838.8528154,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{3: {'norm': 3.272081136703491, 'mean': 0.0024491052608937025, 'std': 0.11129152029752731}}",,1,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",1749456838.8528502,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{4: {'norm': 3.2696328163146973, 'mean': 0.002491692081093788, 'std': 0.1112072542309761}}",,1,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",1749456838.8528843,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{5: {'norm': 3.2700774669647217, 'mean': 0.002479514107108116, 'std': 0.11122266203165054}}",,1,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",1749456838.8529162,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{6: {'norm': 3.2700774669647217, 'mean': 0.002479514107108116, 'std': 0.11122266203165054}}",,1,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",1749456838.8529649,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{7: {'norm': 3.269991636276245, 'mean': 0.0025048067327588797, 'std': 0.11121917515993118}}",,1,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9",1749456838.852996,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{8: {'norm': 3.2703120708465576, 'mean': 0.0024656166788190603, 'std': 0.11123094707727432}}",,1,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9",1749456838.853029,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{9: {'norm': 3.2700774669647217, 'mean': 0.002479514107108116, 'std': 0.11122266203165054}}",,1,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8",1749456838.8530607,,,,,,,
,,,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",1,,aggregation,FedAvg,,1749456838.8530965,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.3324408795878488,,,1,,model_update,,,1749456840.0403397,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.6674987518721918,,,,,EvaluationEvent,1.2939346898393635,"{'loss': 1.2939346898393635, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,1,,evaluation,,,1749456840.550375,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,2,,local_training,,,1749456840.5505042,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.2707972526550293, 'mean': 0.0024702385999262333, 'std': 0.11124736070632935}}",,2,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749456860.5128973,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.270723342895508, 'mean': 0.0024695151951164007, 'std': 0.11124485731124878}}",,2,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749456860.5129616,,,,,,,
