accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3310.0,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749397333.042396,complete,636,45,,73,2208,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749397333.0425508,complete,,,,,,
0.0742,,,,,EvaluationEvent,2.460297375869751,"{'loss': 2.460297375869751, 'accuracy': 0.0742}",,,,,,,,,,,,,0,,evaluation,,,1749397335.3644998,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749397335.364626,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.271793842315674, 'mean': 0.006730723660439253, 'std': 0.19267478585243225}}",,1,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749397344.199767,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.2502777576446533, 'mean': 0.00394108472391963, 'std': 0.19148388504981995}}",,1,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749397344.199837,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{2: {'norm': 3.3042099475860596, 'mean': 0.006272540893405676, 'std': 0.194601371884346}}",,1,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",1749397344.1998765,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{3: {'norm': 3.2614221572875977, 'mean': 0.0072015319019556046, 'std': 0.1920461654663086}}",,1,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",1749397344.1999104,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{4: {'norm': 3.2768993377685547, 'mean': 0.0066710286773741245, 'std': 0.1929778903722763}}",,1,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",1749397344.1999445,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{5: {'norm': 3.2867324352264404, 'mean': 0.006838981993496418, 'std': 0.19355179369449615}}",,1,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",1749397344.1999772,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{6: {'norm': 3.260101318359375, 'mean': 0.007392026484012604, 'std': 0.19196103513240814}}",,1,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",1749397344.200011,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{7: {'norm': 3.285949230194092, 'mean': 0.0049755466170609, 'std': 0.19356246292591095}}",,1,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9",1749397344.200044,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{8: {'norm': 3.256632089614868, 'mean': 0.006405049003660679, 'std': 0.19179196655750275}}",,1,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9",1749397344.2000854,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{9: {'norm': 3.283832311630249, 'mean': 0.0051573459059000015, 'std': 0.19343292713165283}}",,1,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8",1749397344.2001185,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",1,,aggregation,GossipAvg,,1749397344.2001572,,,,,,,
,,1,,,AggregationEvent,,,,,,,10,,,,,,,"1,0,2,3,4,5,6,7,8,9",1,,aggregation,GossipAvg,,1749397344.2001758,,,,,,,
,,2,,,AggregationEvent,,,,,,,10,,,,,,,"2,0,1,3,4,5,6,7,8,9",1,,aggregation,GossipAvg,,1749397344.2001886,,,,,,,
,,3,,,AggregationEvent,,,,,,,10,,,,,,,"3,0,1,2,4,5,6,7,8,9",1,,aggregation,GossipAvg,,1749397344.200201,,,,,,,
,,4,,,AggregationEvent,,,,,,,10,,,,,,,"4,0,1,2,3,5,6,7,8,9",1,,aggregation,GossipAvg,,1749397344.2002127,,,,,,,
,,5,,,AggregationEvent,,,,,,,10,,,,,,,"5,0,1,2,3,4,6,7,8,9",1,,aggregation,GossipAvg,,1749397344.2002242,,,,,,,
,,6,,,AggregationEvent,,,,,,,10,,,,,,,"6,0,1,2,3,4,5,7,8,9",1,,aggregation,GossipAvg,,1749397344.2002342,,,,,,,
,,7,,,AggregationEvent,,,,,,,10,,,,,,,"7,0,1,2,3,4,5,6,8,9",1,,aggregation,GossipAvg,,1749397344.2002456,,,,,,,
,,8,,,AggregationEvent,,,,,,,10,,,,,,,"8,0,1,2,3,4,5,6,7,9",1,,aggregation,GossipAvg,,1749397344.2002568,,,,,,,
,,9,,,AggregationEvent,,,,,,,10,,,,,,,"9,0,1,2,3,4,5,6,7,8",1,,aggregation,GossipAvg,,1749397344.200273,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,8.029738969925655,,,1,,model_update,,,1749397345.0538523,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.2852,,,,,EvaluationEvent,2.161913470840454,"{'loss': 2.161913470840454, 'accuracy': 0.2852}",,,,,,,,,,,,,1,,evaluation,,,1749397345.3881917,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,2,,local_training,,,1749397345.3883164,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.26519513130188, 'mean': 0.006006233394145966, 'std': 0.1923096925020218}}",,2,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749397346.9540665,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.265310287475586, 'mean': 0.006220170296728611, 'std': 0.1923096776008606}}",,2,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749397346.9541276,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{2: {'norm': 3.2811944484710693, 'mean': 0.006350556388497353, 'std': 0.1932419091463089}}",,2,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",1749397346.9541638,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{3: {'norm': 3.2805724143981934, 'mean': 0.005458332598209381, 'std': 0.19323252141475677}}",,2,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",1749397346.954199,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{4: {'norm': 3.285036563873291, 'mean': 0.006045688409358263, 'std': 0.19347819685935974}}",,2,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",1749397346.9542336,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{5: {'norm': 3.276038408279419, 'mean': 0.006763968151062727, 'std': 0.1929238885641098}}",,2,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",1749397346.9542654,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{6: {'norm': 3.2546772956848145, 'mean': 0.004885935690253973, 'std': 0.19172143936157227}}",,2,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",1749397346.9542978,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{7: {'norm': 3.2438762187957764, 'mean': 0.006790809333324432, 'std': 0.19102658331394196}}",,2,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9",1749397346.95433,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{8: {'norm': 3.2787108421325684, 'mean': 0.006184501573443413, 'std': 0.19310088455677032}}",,2,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9",1749397346.9543605,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{9: {'norm': 3.265944242477417, 'mean': 0.006013920065015554, 'std': 0.19235362112522125}}",,2,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8",1749397346.9543912,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",2,,aggregation,GossipAvg,,1749397346.9544249,,,,,,,
,,1,,,AggregationEvent,,,,,,,10,,,,,,,"1,0,2,3,4,5,6,7,8,9",2,,aggregation,GossipAvg,,1749397346.9544413,,,,,,,
,,2,,,AggregationEvent,,,,,,,10,,,,,,,"2,0,1,3,4,5,6,7,8,9",2,,aggregation,GossipAvg,,1749397346.9544532,,,,,,,
,,3,,,AggregationEvent,,,,,,,10,,,,,,,"3,0,1,2,4,5,6,7,8,9",2,,aggregation,GossipAvg,,1749397346.9545307,,,,,,,
,,4,,,AggregationEvent,,,,,,,10,,,,,,,"4,0,1,2,3,5,6,7,8,9",2,,aggregation,GossipAvg,,1749397346.954544,,,,,,,
,,5,,,AggregationEvent,,,,,,,10,,,,,,,"5,0,1,2,3,4,6,7,8,9",2,,aggregation,GossipAvg,,1749397346.9545543,,,,,,,
,,6,,,AggregationEvent,,,,,,,10,,,,,,,"6,0,1,2,3,4,5,7,8,9",2,,aggregation,GossipAvg,,1749397346.9545646,,,,,,,
,,7,,,AggregationEvent,,,,,,,10,,,,,,,"7,0,1,2,3,4,5,6,8,9",2,,aggregation,GossipAvg,,1749397346.9545743,,,,,,,
,,8,,,AggregationEvent,,,,,,,10,,,,,,,"8,0,1,2,3,4,5,6,7,9",2,,aggregation,GossipAvg,,1749397346.9545853,,,,,,,
,,9,,,AggregationEvent,,,,,,,10,,,,,,,"9,0,1,2,3,4,5,6,7,8",2,,aggregation,GossipAvg,,1749397346.9545953,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,8.25047737296661,,,2,,model_update,,,1749397347.762844,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.4608,,,,,EvaluationEvent,1.8788654029846192,"{'loss': 1.8788654029846192, 'accuracy': 0.4608}",,,,,,,,,,,,,2,,evaluation,,,1749397348.109174,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,3,,local_training,,,1749397348.109278,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.232914447784424, 'mean': 0.007676068227738142, 'std': 0.1903466135263443}}",,3,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749397349.6497386,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.2673463821411133, 'mean': 0.005720676854252815, 'std': 0.19244523346424103}}",,3,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749397349.6498318,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{2: {'norm': 3.2627177238464355, 'mean': 0.005972555838525295, 'std': 0.19216468930244446}}",,3,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",1749397349.6498682,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{3: {'norm': 3.25998854637146, 'mean': 0.0049874247051775455, 'std': 0.19203190505504608}}",,3,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",1749397349.6499033,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{4: {'norm': 3.2575888633728027, 'mean': 0.007272146642208099, 'std': 0.19181746244430542}}",,3,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",1749397349.6499352,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{5: {'norm': 3.265397310256958, 'mean': 0.006351639050990343, 'std': 0.19231052696704865}}",,3,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",1749397349.6499703,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{6: {'norm': 3.2761383056640625, 'mean': 0.006814597174525261, 'std': 0.19292797148227692}}",,3,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",1749397349.6500008,,,,,,,
