timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753354269.6663494,1,-1,training,18.178282260894775,0,0,0,
1753354274.8535185,2,-1,training,3.7714614868164062,0,0,0,
1753354280.0074089,3,-1,training,3.8065743446350098,0,0,0,
1753354285.075507,4,-1,training,3.71293306350708,0,0,0,
1753354290.1991546,5,-1,training,3.7864255905151367,0,0,0,
1753354295.393439,6,-1,training,3.8535335063934326,0,0,0,
1753354300.6836658,7,-1,training,3.914621591567993,0,0,0,
1753354306.0359008,8,-1,training,3.945019483566284,0,0,0,
1753354311.2888694,9,-1,training,3.8283441066741943,0,0,0,
1753354316.6515489,10,-1,training,3.9063706398010254,0,0,0,
