round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.2960996627807617,3.275958299636841,3.2727761268615723,3.303468942642212,3.299591064453125,3.27386474609375,3.304711103439331,3.3062243461608887,3.2802467346191406,3.2841899394989014,3.2775797843933105,3.2783408164978027,3.269869804382324,3.296022415161133,3.2963144779205322,3.297292470932007,3.2881269454956055,3.274831771850586,3.2753686904907227,3.2890684604644775
2,3.2844321727752686,3.2832419872283936,3.2763097286224365,3.285329580307007,3.2866697311401367,3.2795395851135254,3.290001630783081,3.286755323410034,3.285098075866699,3.287734031677246,3.2768261432647705,3.2750723361968994,3.2728078365325928,3.2821061611175537,3.2873637676239014,3.279775857925415,3.2900288105010986,3.285982370376587,3.280264139175415,3.2850534915924072
3,3.2834577560424805,3.287890911102295,3.283348798751831,3.2933759689331055,3.275520086288452,3.273322820663452,3.2916812896728516,3.294159173965454,3.2874934673309326,3.2876510620117188,3.2859134674072266,3.2821829319000244,3.269901752471924,3.289787769317627,3.2887790203094482,3.2731435298919678,3.285942554473877,3.29555606842041,3.2864513397216797,3.2791223526000977
4,3.2858541011810303,3.2935471534729004,3.2802083492279053,3.2792441844940186,3.283649444580078,3.2764081954956055,3.3010528087615967,3.285810708999634,3.2819337844848633,3.282597541809082,3.283339738845825,3.2873756885528564,3.2875993251800537,3.288027048110962,3.280744791030884,3.281153678894043,3.2841796875,3.297008991241455,3.278125762939453,3.2824134826660156
5,3.276184320449829,3.286972761154175,3.2815310955047607,3.2853684425354004,3.281592845916748,3.294520854949951,3.289555788040161,3.2775933742523193,3.2935190200805664,3.2921276092529297,3.282769203186035,3.286515951156616,3.28579044342041,3.293159008026123,3.2901153564453125,3.2810797691345215,3.2884037494659424,3.2876410484313965,3.2956862449645996,3.276982069015503
6,3.292059898376465,3.271064281463623,3.2787389755249023,3.292217969894409,3.2933497428894043,3.2874696254730225,3.2823798656463623,3.2858426570892334,3.290417194366455,3.284914970397949,3.2900054454803467,3.2823894023895264,3.2850241661071777,3.2971739768981934,3.3001060485839844,3.2822043895721436,3.2816455364227295,3.282244920730591,3.2929913997650146,3.2828240394592285
7,3.2782506942749023,3.295691728591919,3.2905077934265137,3.2715651988983154,3.2808072566986084,3.3033347129821777,3.2931888103485107,3.2802491188049316,3.2770636081695557,3.2842607498168945,3.2963647842407227,3.289159059524536,3.288489580154419,3.2930080890655518,3.2935802936553955,3.2871968746185303,3.297783851623535,3.289431095123291,3.2750930786132812,3.289128303527832
8,3.289375066757202,3.2868711948394775,3.284675121307373,3.2776575088500977,3.2786035537719727,3.2778337001800537,3.296793222427368,3.2751376628875732,3.2948477268218994,3.28206205368042,3.279134750366211,3.2787694931030273,3.28519868850708,3.300112009048462,3.276276111602783,3.2823638916015625,3.2866902351379395,3.2856743335723877,3.2736339569091797,3.291752576828003
9,3.3006160259246826,3.2767581939697266,3.276362419128418,3.2616708278656006,3.2780964374542236,3.2890355587005615,3.3003668785095215,3.296368360519409,3.28983998298645,3.2813425064086914,3.2807464599609375,3.2834229469299316,3.2826547622680664,3.2781407833099365,3.2849960327148438,3.293848752975464,3.2842631340026855,3.2818968296051025,3.2935028076171875,3.2878406047821045
10,3.284008026123047,3.2908711433410645,3.2890634536743164,3.2754955291748047,3.278301954269409,3.2922067642211914,3.2868356704711914,3.286731243133545,3.288031816482544,3.2838709354400635,3.293588638305664,3.2744040489196777,3.2804176807403564,3.2867367267608643,3.287722587585449,3.281454086303711,3.284883499145508,3.2875444889068604,3.297804594039917,3.2863717079162598
