accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3030.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753389278.4867115,complete,,,,,454,,10,,26,1328,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753389278.4869046,complete,,,,,,,,,,,
0.1044,,,,,,,,,,,,,EvaluationEvent,2.3306519859313966,"{'loss': 2.3306519859313966, 'accuracy': 0.1044}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753389282.612404,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753389282.6126041,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{3: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[3, 2]",,,,,resource_sampling,,,,,,1753389282.6127756,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,29.620967626571655,1753389312.2336423,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.293123722076416, 'mean': -0.005998126231133938, 'std': 0.11187366396188736}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753389312.319041,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.293123722076416, 'mean': -0.005998126231133938, 'std': 0.11187366396188736}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753389312.319156,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.324456214904785, 'mean': -0.00532363960519433, 'std': 0.11297494173049927}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753389312.3192155,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.3342838287353516, 'mean': -0.006109670270234346, 'std': 0.11326998472213745}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753389312.319254,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.293123722076416, 'mean': -0.005998126231133938, 'std': 0.11187366396188736}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753389312.3192887,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389312.3193357,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389312.3194087,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389312.3194268,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389312.3194401,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753389312.3194551,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,7.49052321442406,,,,,1,,,,,,model_update,,,,,,1753389312.7538745,,,,,,,,,,,,"0,1,2,3,4"
0.1531,,,,,,,,,,,,,EvaluationEvent,2.4355132831573485,"{'loss': 2.4355132831573485, 'accuracy': 0.1531}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753389313.7462459,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.004917494134673868,31.133743286132812,1,,2,,,,resource_resource_summary,,,,15.566871643066406,,1753389313.7463145,,,5,52255520,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753389314.0098727,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{3: 1.0, 4: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,2,"[3, 4]",,,,,resource_sampling,,,,,,1753389314.0100262,,5,,,,,,,,,,
