topology_type,num_nodes,total_edges,network_density,avg_degree,max_degree,min_degree,total_cpu_cores,total_memory_gb,total_gpus,avg_bandwidth_mbps,organizational_entities,geographic_coverage
complete,15,105,1.0,14.0,14,14,884,3432,94,3376.6666666666665,5,15
