timestamp,round_num,node_id,parameter_norm,parameter_summary
1749413211.5714002,1,0,3.196183681488037,"{'norm': 3.196183681488037, 'mean': -0.003719596192240715, 'std': 0.10867273807525635}"
1749413211.5714002,1,1,3.1960129737854004,"{'norm': 3.1960129737854004, 'mean': -0.0037034396082162857, 'std': 0.10866747796535492}"
1749413211.5714002,1,2,3.1955552101135254,"{'norm': 3.1955552101135254, 'mean': -0.0037586053367704153, 'std': 0.10864999890327454}"
1749413211.5714002,1,3,3.19638729095459,"{'norm': 3.19638729095459, 'mean': -0.0036959645804017782, 'std': 0.10868047922849655}"
1749413211.5714002,1,4,3.1962733268737793,"{'norm': 3.1962733268737793, 'mean': -0.0036886914167553186, 'std': 0.10867684334516525}"
1749413211.5714002,1,5,3.1964685916900635,"{'norm': 3.1964685916900635, 'mean': -0.003736113430932164, 'std': 0.10868187248706818}"
1749413211.5714002,1,6,3.1957509517669678,"{'norm': 3.1957509517669678, 'mean': -0.0037450389936566353, 'std': 0.10865713655948639}"
1749413211.5714002,1,7,3.196199417114258,"{'norm': 3.196199417114258, 'mean': -0.0037352938670665026, 'std': 0.10867273062467575}"
1749413211.5714002,1,8,3.196708917617798,"{'norm': 3.196708917617798, 'mean': -0.003731791628524661, 'std': 0.10869020968675613}"
1749413211.5714002,1,9,3.1960418224334717,"{'norm': 3.1960418224334717, 'mean': -0.0037391018122434616, 'std': 0.10866723954677582}"
1749413211.5714002,1,10,3.1966440677642822,"{'norm': 3.1966440677642822, 'mean': -0.003737430553883314, 'std': 0.10868779569864273}"
1749413211.5714002,1,11,3.196577787399292,"{'norm': 3.196577787399292, 'mean': -0.003746664384379983, 'std': 0.1086852177977562}"
1749413211.5714002,1,12,3.1963584423065186,"{'norm': 3.1963584423065186, 'mean': -0.0037339271511882544, 'std': 0.10867819935083389}"
1749413211.5714002,1,13,3.1963813304901123,"{'norm': 3.1963813304901123, 'mean': -0.003745849011465907, 'std': 0.10867856442928314}"
1749413211.5714002,1,14,3.1961252689361572,"{'norm': 3.1961252689361572, 'mean': -0.003742653178051114, 'std': 0.1086699590086937}"
1749413223.7596571,2,0,3.1963682174682617,"{'norm': 3.1963682174682617, 'mean': -0.003680031979456544, 'std': 0.1086803674697876}"
1749413223.7596571,2,1,3.1952402591705322,"{'norm': 3.1952402591705322, 'mean': -0.0037464816123247147, 'std': 0.10863969475030899}"
1749413223.7596571,2,2,3.195014715194702,"{'norm': 3.195014715194702, 'mean': -0.0037336302921175957, 'std': 0.10863246023654938}"
1749413223.7596571,2,3,3.1960742473602295,"{'norm': 3.1960742473602295, 'mean': -0.0037007529754191637, 'std': 0.10866965353488922}"
1749413223.7596571,2,4,3.1949782371520996,"{'norm': 3.1949782371520996, 'mean': -0.003676146501675248, 'std': 0.10863317549228668}"
1749413223.7596571,2,5,3.196777582168579,"{'norm': 3.196777582168579, 'mean': -0.0036736547481268644, 'std': 0.10869452357292175}"
1749413223.7596571,2,6,3.19566011428833,"{'norm': 3.19566011428833, 'mean': -0.0037777500692754984, 'std': 0.10865291953086853}"
1749413223.7596571,2,7,3.1963608264923096,"{'norm': 3.1963608264923096, 'mean': -0.003744907444342971, 'std': 0.10867790132761002}"
1749413223.7596571,2,8,3.196516752243042,"{'norm': 3.196516752243042, 'mean': -0.003735077101737261, 'std': 0.10868354886770248}"
1749413223.7596571,2,9,3.195601463317871,"{'norm': 3.195601463317871, 'mean': -0.0037513950373977423, 'std': 0.10865182429552078}"
1749413223.7596571,2,10,3.196295738220215,"{'norm': 3.196295738220215, 'mean': -0.0037184376269578934, 'std': 0.10867659747600555}"
1749413223.7596571,2,11,3.1963696479797363,"{'norm': 3.1963696479797363, 'mean': -0.003736762562766671, 'std': 0.10867847502231598}"
1749413223.7596571,2,12,3.1963553428649902,"{'norm': 3.1963553428649902, 'mean': -0.0037041273899376392, 'std': 0.10867911577224731}"
1749413223.7596571,2,13,3.1962482929229736,"{'norm': 3.1962482929229736, 'mean': -0.003753329860046506, 'std': 0.10867378115653992}"
1749413223.7596571,2,14,3.195983409881592,"{'norm': 3.195983409881592, 'mean': -0.003729916177690029, 'std': 0.1086655780673027}"
1749413235.6785645,3,0,3.19520902633667,"{'norm': 3.19520902633667, 'mean': -0.0036978202406316996, 'std': 0.10864030569791794}"
1749413235.6785645,3,1,3.1966264247894287,"{'norm': 3.1966264247894287, 'mean': -0.003712121630087495, 'std': 0.10868806391954422}"
1749413235.6785645,3,2,3.19482684135437,"{'norm': 3.19482684135437, 'mean': -0.003709902986884117, 'std': 0.10862688720226288}"
1749413235.6785645,3,3,3.1960110664367676,"{'norm': 3.1960110664367676, 'mean': -0.00371330208145082, 'std': 0.10866708308458328}"
1749413235.6785645,3,4,3.1950669288635254,"{'norm': 3.1950669288635254, 'mean': -0.0036781353410333395, 'std': 0.10863613337278366}"
1749413235.6785645,3,5,3.196397304534912,"{'norm': 3.196397304534912, 'mean': -0.0037334891967475414, 'std': 0.10867953300476074}"
1749413235.6785645,3,6,3.19364070892334,"{'norm': 3.19364070892334, 'mean': -0.003753254422917962, 'std': 0.10858502238988876}"
1749413235.6785645,3,7,3.195852756500244,"{'norm': 3.195852756500244, 'mean': -0.0037241396494209766, 'std': 0.10866131633520126}"
1749413235.6785645,3,8,3.1960999965667725,"{'norm': 3.1960999965667725, 'mean': -0.003728486830368638, 'std': 0.10866957902908325}"
1749413235.6785645,3,9,3.1949820518493652,"{'norm': 3.1949820518493652, 'mean': -0.0037295089568942785, 'std': 0.10863149911165237}"
1749413235.6785645,3,10,3.1962668895721436,"{'norm': 3.1962668895721436, 'mean': -0.0037333425134420395, 'std': 0.10867509990930557}"
