timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753354446.0193298,1,-1,training,11.24690580368042,0,0,0,
1753354452.0246718,2,-1,training,5.215050458908081,0,0,0,
1753354463.187534,3,-1,training,10.438056230545044,0,0,0,
1753354473.5177896,4,-1,training,9.523829698562622,0,0,0,
1753354477.786265,5,-1,training,3.493744134902954,0,0,0,
1753354482.121655,6,-1,training,3.580967426300049,0,0,0,
1753354487.7860374,7,-1,training,4.912151575088501,0,0,0,
1753354493.9226778,8,-1,training,5.349581241607666,0,0,0,
1753354499.7575138,9,-1,training,5.046229124069214,0,0,0,
1753354505.131028,10,-1,training,4.612567186355591,0,0,0,
