round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.255824327468872,3.2645905017852783,3.255824327468872,3.255824327468872,3.27667236328125,3.255824327468872,3.255824327468872,3.2494113445281982,3.2664036750793457,3.2562596797943115
2,3.2580935955047607,3.2572238445281982,3.2580935955047607,3.261995553970337,3.2709994316101074,3.2702083587646484,3.2580935955047607,3.2580935955047607,3.26846981048584,3.2580935955047607
3,3.2606704235076904,3.273404598236084,3.2531299591064453,3.255341053009033,3.2606704235076904,3.257528781890869,3.2544562816619873,3.2606704235076904,3.2606704235076904,3.2606704235076904
