round_num,node_0,node_1,node_2,node_3,node_4
1,3.2862813472747803,3.2858688831329346,3.285064935684204,3.285334587097168,3.2853877544403076
2,3.2856364250183105,3.2853074073791504,3.283489227294922,3.2852108478546143,3.2862353324890137
3,3.2843832969665527,3.2850043773651123,3.286111354827881,3.285538911819458,3.2856037616729736
