timestamp,round_num,node_id,parameter_norm,parameter_summary
1753374419.5017629,1,0,3.4506266117095947,"{'norm': 3.4506266117095947, 'mean': -0.006662225816398859, 'std': 0.11720350384712219}"
1753374419.5017629,1,1,3.3261985778808594,"{'norm': 3.3261985778808594, 'mean': -0.006119308527559042, 'std': 0.1129939928650856}"
1753374419.5017629,1,2,3.3830039501190186,"{'norm': 3.3830039501190186, 'mean': -0.006002732552587986, 'std': 0.1149354875087738}"
1753374419.5017629,1,3,3.474761486053467,"{'norm': 3.474761486053467, 'mean': -0.005385243333876133, 'std': 0.11809106916189194}"
1753374419.5017629,1,4,3.4644670486450195,"{'norm': 3.4644670486450195, 'mean': -0.007374607492238283, 'std': 0.11763262748718262}"
1753374419.5017629,1,5,3.3261985778808594,"{'norm': 3.3261985778808594, 'mean': -0.006119308527559042, 'std': 0.1129939928650856}"
1753374419.5017629,1,6,3.401073694229126,"{'norm': 3.401073694229126, 'mean': -0.005677941720932722, 'std': 0.11556748300790787}"
1753374419.5017629,1,7,3.3891241550445557,"{'norm': 3.3891241550445557, 'mean': -0.0065093510784208775, 'std': 0.11511645466089249}"
1753374419.5017629,1,8,3.3261985778808594,"{'norm': 3.3261985778808594, 'mean': -0.006119308527559042, 'std': 0.1129939928650856}"
1753374419.5017629,1,9,3.3261985778808594,"{'norm': 3.3261985778808594, 'mean': -0.006119308527559042, 'std': 0.1129939928650856}"
1753374445.2270157,2,0,3.343658208847046,"{'norm': 3.343658208847046, 'mean': -0.006181602831929922, 'std': 0.1135854721069336}"
1753374445.2270157,2,1,3.444509506225586,"{'norm': 3.444509506225586, 'mean': -0.006618780549615622, 'std': 0.11699751764535904}"
1753374445.2270157,2,2,3.3616576194763184,"{'norm': 3.3616576194763184, 'mean': -0.006476872134953737, 'std': 0.11418236792087555}"
1753374445.2270157,2,3,3.343658208847046,"{'norm': 3.343658208847046, 'mean': -0.006181602831929922, 'std': 0.1135854721069336}"
1753374445.2270157,2,4,3.3888697624206543,"{'norm': 3.3888697624206543, 'mean': -0.005684006493538618, 'std': 0.11515148729085922}"
1753374445.2270157,2,5,3.343658208847046,"{'norm': 3.343658208847046, 'mean': -0.006181602831929922, 'std': 0.1135854721069336}"
1753374445.2270157,2,6,3.393639087677002,"{'norm': 3.393639087677002, 'mean': -0.006316184997558594, 'std': 0.11528104543685913}"
1753374445.2270157,2,7,3.368410587310791,"{'norm': 3.368410587310791, 'mean': -0.006733548827469349, 'std': 0.11439764499664307}"
1753374445.2270157,2,8,3.4517440795898438,"{'norm': 3.4517440795898438, 'mean': -0.006898381747305393, 'std': 0.11722791939973831}"
1753374445.2270157,2,9,3.343658208847046,"{'norm': 3.343658208847046, 'mean': -0.006181602831929922, 'std': 0.1135854721069336}"
1753374451.7898958,3,0,3.3522443771362305,"{'norm': 3.3522443771362305, 'mean': -0.006358178332448006, 'std': 0.11386830359697342}"
1753374451.7898958,3,1,3.4050800800323486,"{'norm': 3.4050800800323486, 'mean': -0.006492096930742264, 'std': 0.11566111445426941}"
1753374451.7898958,3,2,3.3640992641448975,"{'norm': 3.3640992641448975, 'mean': -0.005918733309954405, 'std': 0.1142958402633667}"
1753374451.7898958,3,3,3.4062416553497314,"{'norm': 3.4062416553497314, 'mean': -0.006188023369759321, 'std': 0.11571735888719559}"
1753374451.7898958,3,4,3.3703620433807373,"{'norm': 3.3703620433807373, 'mean': -0.006459936033934355, 'std': 0.1144799217581749}"
1753374451.7898958,3,5,3.3522443771362305,"{'norm': 3.3522443771362305, 'mean': -0.006358178332448006, 'std': 0.11386830359697342}"
1753374451.7898958,3,6,3.3820290565490723,"{'norm': 3.3820290565490723, 'mean': -0.006831600330770016, 'std': 0.11485597491264343}"
1753374451.7898958,3,7,3.3522443771362305,"{'norm': 3.3522443771362305, 'mean': -0.006358178332448006, 'std': 0.11386830359697342}"
1753374451.7898958,3,8,3.3830461502075195,"{'norm': 3.3830461502075195, 'mean': -0.006369806360453367, 'std': 0.11491715908050537}"
1753374451.7898958,3,9,3.3522443771362305,"{'norm': 3.3522443771362305, 'mean': -0.006358178332448006, 'std': 0.11386830359697342}"
1753374458.3759718,4,0,3.3767149448394775,"{'norm': 3.3767149448394775, 'mean': -0.0070810518227517605, 'std': 0.11465973407030106}"
1753374458.3759718,4,1,3.3641586303710938,"{'norm': 3.3641586303710938, 'mean': -0.006702417973428965, 'std': 0.11425457894802094}"
1753374458.3759718,4,2,3.38736629486084,"{'norm': 3.38736629486084, 'mean': -0.006118099670857191, 'std': 0.11507802456617355}"
1753374458.3759718,4,3,3.358675241470337,"{'norm': 3.358675241470337, 'mean': -0.006394881289452314, 'std': 0.1140853688120842}"
1753374458.3759718,4,4,3.358675241470337,"{'norm': 3.358675241470337, 'mean': -0.006394881289452314, 'std': 0.1140853688120842}"
1753374458.3759718,4,5,3.358675241470337,"{'norm': 3.358675241470337, 'mean': -0.006394881289452314, 'std': 0.1140853688120842}"
1753374458.3759718,4,6,3.3745944499969482,"{'norm': 3.3745944499969482, 'mean': -0.005793437827378511, 'std': 0.11465976387262344}"
1753374458.3759718,4,7,3.366617202758789,"{'norm': 3.366617202758789, 'mean': -0.0060610901564359665, 'std': 0.11437415331602097}"
1753374458.3759718,4,8,3.428215980529785,"{'norm': 3.428215980529785, 'mean': -0.006672287359833717, 'std': 0.11643926054239273}"
1753374458.3759718,4,9,3.358675241470337,"{'norm': 3.358675241470337, 'mean': -0.006394881289452314, 'std': 0.1140853688120842}"
1753374464.901764,5,0,3.3916244506835938,"{'norm': 3.3916244506835938, 'mean': -0.006012157071381807, 'std': 0.11522866785526276}"
1753374464.901764,5,1,3.361463785171509,"{'norm': 3.361463785171509, 'mean': -0.006458654068410397, 'std': 0.11417678743600845}"
1753374464.901764,5,2,3.361463785171509,"{'norm': 3.361463785171509, 'mean': -0.006458654068410397, 'std': 0.11417678743600845}"
1753374464.901764,5,3,3.3636748790740967,"{'norm': 3.3636748790740967, 'mean': -0.005848433822393417, 'std': 0.11428499221801758}"
1753374464.901764,5,4,3.401979684829712,"{'norm': 3.401979684829712, 'mean': -0.006139495875686407, 'std': 0.11557473987340927}"
1753374464.901764,5,5,3.361463785171509,"{'norm': 3.361463785171509, 'mean': -0.006458654068410397, 'std': 0.11417678743600845}"
1753374464.901764,5,6,3.399677038192749,"{'norm': 3.399677038192749, 'mean': -0.007029389962553978, 'std': 0.11544555425643921}"
1753374464.901764,5,7,3.4005849361419678,"{'norm': 3.4005849361419678, 'mean': -0.005844942294061184, 'std': 0.11554250866174698}"
1753374464.901764,5,8,3.4360175132751465,"{'norm': 3.4360175132751465, 'mean': -0.005123750306665897, 'std': 0.11678333580493927}"
1753374464.901764,5,9,3.361463785171509,"{'norm': 3.361463785171509, 'mean': -0.006458654068410397, 'std': 0.11417678743600845}"
1753374485.1732442,6,0,3.3705923557281494,"{'norm': 3.3705923557281494, 'mean': -0.0060866959393024445, 'std': 0.11450822651386261}"
1753374485.1732442,6,1,3.40501070022583,"{'norm': 3.40501070022583, 'mean': -0.00582610908895731, 'std': 0.11569421738386154}"
1753374485.1732442,6,2,3.3705923557281494,"{'norm': 3.3705923557281494, 'mean': -0.0060866959393024445, 'std': 0.11450822651386261}"
1753374485.1732442,6,3,3.4019086360931396,"{'norm': 3.4019086360931396, 'mean': -0.007085255812853575, 'std': 0.11551819741725922}"
1753374485.1732442,6,4,3.4087321758270264,"{'norm': 3.4087321758270264, 'mean': -0.005477971863001585, 'std': 0.11583797633647919}"
1753374485.1732442,6,5,3.4158642292022705,"{'norm': 3.4158642292022705, 'mean': -0.005569929257035255, 'std': 0.1160765066742897}"
1753374485.1732442,6,6,3.4041879177093506,"{'norm': 3.4041879177093506, 'mean': -0.006164435762912035, 'std': 0.11564864963293076}"
1753374485.1732442,6,7,3.3705923557281494,"{'norm': 3.3705923557281494, 'mean': -0.0060866959393024445, 'std': 0.11450822651386261}"
1753374485.1732442,6,8,3.3915460109710693,"{'norm': 3.3915460109710693, 'mean': -0.006504208315163851, 'std': 0.11519927531480789}"
1753374485.1732442,6,9,3.3705923557281494,"{'norm': 3.3705923557281494, 'mean': -0.0060866959393024445, 'std': 0.11450822651386261}"
1753374491.6789505,7,0,3.3672232627868652,"{'norm': 3.3672232627868652, 'mean': -0.006145332008600235, 'std': 0.1143903061747551}"
1753374491.6789505,7,1,3.397305965423584,"{'norm': 3.397305965423584, 'mean': -0.005887187086045742, 'std': 0.11542866379022598}"
1753374491.6789505,7,2,3.3948559761047363,"{'norm': 3.3948559761047363, 'mean': -0.005996427033096552, 'std': 0.11533956974744797}"
1753374491.6789505,7,3,3.3672232627868652,"{'norm': 3.3672232627868652, 'mean': -0.006145332008600235, 'std': 0.1143903061747551}"
1753374491.6789505,7,4,3.3672232627868652,"{'norm': 3.3672232627868652, 'mean': -0.006145332008600235, 'std': 0.1143903061747551}"
1753374491.6789505,7,5,3.3705568313598633,"{'norm': 3.3705568313598633, 'mean': -0.006132116075605154, 'std': 0.11450459063053131}"
1753374491.6789505,7,6,3.3838071823120117,"{'norm': 3.3838071823120117, 'mean': -0.0060123843140900135, 'std': 0.11496234685182571}"
1753374491.6789505,7,7,3.391411304473877,"{'norm': 3.391411304473877, 'mean': -0.006776934489607811, 'std': 0.11517895758152008}"
1753374491.6789505,7,8,3.4087002277374268,"{'norm': 3.4087002277374268, 'mean': -0.005467388313263655, 'std': 0.11583738774061203}"
1753374491.6789505,7,9,3.3672232627868652,"{'norm': 3.3672232627868652, 'mean': -0.006145332008600235, 'std': 0.1143903061747551}"
1753374506.0699825,8,0,3.4036598205566406,"{'norm': 3.4036598205566406, 'mean': -0.0060607073828577995, 'std': 0.11563614010810852}"
1753374506.0699825,8,1,3.383591890335083,"{'norm': 3.383591890335083, 'mean': -0.005840272177010775, 'std': 0.11496387422084808}"
1753374506.0699825,8,2,3.3996548652648926,"{'norm': 3.3996548652648926, 'mean': -0.005686539690941572, 'std': 0.1155187338590622}"
1753374506.0699825,8,3,3.365983009338379,"{'norm': 3.365983009338379, 'mean': -0.0060174595564603806, 'std': 0.11435484886169434}"
1753374506.0699825,8,4,3.3905439376831055,"{'norm': 3.3905439376831055, 'mean': -0.005681732669472694, 'std': 0.11520863324403763}"
1753374506.0699825,8,5,3.365983009338379,"{'norm': 3.365983009338379, 'mean': -0.0060174595564603806, 'std': 0.11435484886169434}"
1753374506.0699825,8,6,3.365983009338379,"{'norm': 3.365983009338379, 'mean': -0.0060174595564603806, 'std': 0.11435484886169434}"
1753374506.0699825,8,7,3.365983009338379,"{'norm': 3.365983009338379, 'mean': -0.0060174595564603806, 'std': 0.11435484886169434}"
1753374506.0699825,8,8,3.4152016639709473,"{'norm': 3.4152016639709473, 'mean': -0.0062532671727240086, 'std': 0.1160191148519516}"
1753374506.0699825,8,9,3.4343910217285156,"{'norm': 3.4343910217285156, 'mean': -0.006036343518644571, 'std': 0.11668432503938675}"
1753374512.7134395,9,0,3.4018871784210205,"{'norm': 3.4018871784210205, 'mean': -0.005385799333453178, 'std': 0.11560916900634766}"
1753374512.7134395,9,1,3.3705499172210693,"{'norm': 3.3705499172210693, 'mean': -0.005995783023536205, 'std': 0.11451157182455063}"
1753374512.7134395,9,2,3.4069862365722656,"{'norm': 3.4069862365722656, 'mean': -0.005619917064905167, 'std': 0.11577170342206955}"
1753374512.7134395,9,3,3.3705499172210693,"{'norm': 3.3705499172210693, 'mean': -0.005995783023536205, 'std': 0.11451157182455063}"
1753374512.7134395,9,4,3.404303789138794,"{'norm': 3.404303789138794, 'mean': -0.006088686175644398, 'std': 0.11565661430358887}"
1753374512.7134395,9,5,3.4058969020843506,"{'norm': 3.4058969020843506, 'mean': -0.006327315699309111, 'std': 0.11569808423519135}"
1753374512.7134395,9,6,3.3705499172210693,"{'norm': 3.3705499172210693, 'mean': -0.005995783023536205, 'std': 0.11451157182455063}"
1753374512.7134395,9,7,3.3705499172210693,"{'norm': 3.3705499172210693, 'mean': -0.005995783023536205, 'std': 0.11451157182455063}"
1753374512.7134395,9,8,3.4248921871185303,"{'norm': 3.4248921871185303, 'mean': -0.005783694330602884, 'std': 0.11637356877326965}"
1753374512.7134395,9,9,3.3962199687957764,"{'norm': 3.3962199687957764, 'mean': -0.0066510350443422794, 'std': 0.1153501570224762}"
1753374518.428107,10,0,3.3781638145446777,"{'norm': 3.3781638145446777, 'mean': -0.0059637692756950855, 'std': 0.11477263271808624}"
1753374518.428107,10,1,3.4180455207824707,"{'norm': 3.4180455207824707, 'mean': -0.0054647959768772125, 'std': 0.11615578830242157}"
1753374518.428107,10,2,3.4185550212860107,"{'norm': 3.4185550212860107, 'mean': -0.005997127387672663, 'std': 0.11614687740802765}"
1753374518.428107,10,3,3.387460708618164,"{'norm': 3.387460708618164, 'mean': -0.005363991018384695, 'std': 0.11511886119842529}"
1753374518.428107,10,4,3.3781638145446777,"{'norm': 3.3781638145446777, 'mean': -0.0059637692756950855, 'std': 0.11477263271808624}"
1753374518.428107,10,5,3.39902663230896,"{'norm': 3.39902663230896, 'mean': -0.005989655386656523, 'std': 0.11548200249671936}"
1753374518.428107,10,6,3.4134111404418945,"{'norm': 3.4134111404418945, 'mean': -0.005253089591860771, 'std': 0.1160077303647995}"
1753374518.428107,10,7,3.3808605670928955,"{'norm': 3.3808605670928955, 'mean': -0.005638048518449068, 'std': 0.11488094925880432}"
1753374518.428107,10,8,3.3781638145446777,"{'norm': 3.3781638145446777, 'mean': -0.0059637692756950855, 'std': 0.11477263271808624}"
1753374518.428107,10,9,3.3781638145446777,"{'norm': 3.3781638145446777, 'mean': -0.0059637692756950855, 'std': 0.11477263271808624}"
