round_num,node_0,node_1,node_2,node_3,node_4
1,3.3778319358825684,3.3779590129852295,3.3769888877868652,3.377242088317871,3.378070831298828
2,3.377605438232422,3.3778696060180664,3.377760648727417,3.377272367477417,3.37681245803833
3,3.3769078254699707,3.3769235610961914,3.377171039581299,3.378448724746704,3.378155469894409
