round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,3.2259016036987305,3.225573778152466,3.2258849143981934,3.225215435028076,3.223869562149048,3.224208116531372,3.224522829055786,3.2255401611328125,3.225196361541748,3.2256412506103516,3.2256343364715576,3.2255752086639404,3.225611925125122,3.2251975536346436,3.2253177165985107
2,3.226097345352173,3.224766969680786,3.2239291667938232,3.225634813308716,3.225703239440918,3.22410249710083,3.226186752319336,3.2247986793518066,3.2250587940216064,3.2253494262695312,3.225684881210327,3.225149154663086,3.2250847816467285,3.224604606628418,3.2255492210388184
3,3.2259163856506348,3.2261102199554443,3.2236318588256836,3.2270309925079346,3.225656509399414,3.225639820098877,3.225276470184326,3.224569797515869,3.22477650642395,3.2251620292663574,3.2259836196899414,3.2252490520477295,3.225053071975708,3.2246134281158447,3.225348949432373
