param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.152123212814331, 'mean': 0.004718469921499491, 'std': 0.10713354498147964}",1,0,1,1749417572.9422011,parameter_transfer
"{'norm': 3.152123212814331, 'mean': 0.004718469921499491, 'std': 0.10713354498147964}",1,0,2,1749417572.9422011,parameter_transfer
"{'norm': 3.152123212814331, 'mean': 0.004718469921499491, 'std': 0.10713354498147964}",1,0,3,1749417572.9422011,parameter_transfer
"{'norm': 3.152123212814331, 'mean': 0.004718469921499491, 'std': 0.10713354498147964}",1,0,4,1749417572.9422011,parameter_transfer
"{'norm': 3.152123212814331, 'mean': 0.004718469921499491, 'std': 0.10713354498147964}",1,0,5,1749417572.9422011,parameter_transfer
"{'norm': 3.152123212814331, 'mean': 0.004718469921499491, 'std': 0.10713354498147964}",1,0,6,1749417572.9422011,parameter_transfer
"{'norm': 3.1518306732177734, 'mean': 0.004724655766040087, 'std': 0.10712330788373947}",1,1,0,1749417572.9422662,parameter_transfer
"{'norm': 3.1518306732177734, 'mean': 0.004724655766040087, 'std': 0.10712330788373947}",1,1,2,1749417572.9422662,parameter_transfer
"{'norm': 3.1518306732177734, 'mean': 0.004724655766040087, 'std': 0.10712330788373947}",1,1,3,1749417572.9422662,parameter_transfer
"{'norm': 3.1518306732177734, 'mean': 0.004724655766040087, 'std': 0.10712330788373947}",1,1,4,1749417572.9422662,parameter_transfer
"{'norm': 3.1518306732177734, 'mean': 0.004724655766040087, 'std': 0.10712330788373947}",1,1,5,1749417572.9422662,parameter_transfer
"{'norm': 3.1518306732177734, 'mean': 0.004724655766040087, 'std': 0.10712330788373947}",1,1,6,1749417572.9422662,parameter_transfer
"{'norm': 3.151700019836426, 'mean': 0.004694069270044565, 'std': 0.10712020844221115}",1,2,0,1749417572.9422963,parameter_transfer
"{'norm': 3.151700019836426, 'mean': 0.004694069270044565, 'std': 0.10712020844221115}",1,2,1,1749417572.9422963,parameter_transfer
"{'norm': 3.151700019836426, 'mean': 0.004694069270044565, 'std': 0.10712020844221115}",1,2,3,1749417572.9422963,parameter_transfer
"{'norm': 3.151700019836426, 'mean': 0.004694069270044565, 'std': 0.10712020844221115}",1,2,4,1749417572.9422963,parameter_transfer
"{'norm': 3.151700019836426, 'mean': 0.004694069270044565, 'std': 0.10712020844221115}",1,2,5,1749417572.9422963,parameter_transfer
"{'norm': 3.151700019836426, 'mean': 0.004694069270044565, 'std': 0.10712020844221115}",1,2,6,1749417572.9422963,parameter_transfer
"{'norm': 3.1515769958496094, 'mean': 0.004715502727776766, 'std': 0.10711507499217987}",1,3,0,1749417572.942323,parameter_transfer
"{'norm': 3.1515769958496094, 'mean': 0.004715502727776766, 'std': 0.10711507499217987}",1,3,1,1749417572.942323,parameter_transfer
"{'norm': 3.1515769958496094, 'mean': 0.004715502727776766, 'std': 0.10711507499217987}",1,3,2,1749417572.942323,parameter_transfer
"{'norm': 3.1515769958496094, 'mean': 0.004715502727776766, 'std': 0.10711507499217987}",1,3,4,1749417572.942323,parameter_transfer
