round_num,accuracy,loss
0,0.1012,2.4034066078186034
1,0.757,0.7746423736572265
2,0.7819,0.6544489395141602
3,0.799,0.6032212847709656
4,0.8087,0.6879973164558411
5,0.8353,0.4410950491666794
6,0.832,0.5760738212585449
7,0.8921,0.3037649478316307
8,0.8606,0.39209755138158797
9,0.8834,0.3162450586676598
10,0.9174,0.2585655448645353
