timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753390370.7104146,1,-1,training,15.120540142059326,0,0,0,
1753390387.6328917,2,-1,training,15.436319589614868,0,0,0,
1753390395.7653708,3,-1,training,6.6964945793151855,0,0,0,
1753390403.6420293,4,-1,training,6.559923887252808,0,0,0,
1753390411.5732324,5,-1,training,6.614530324935913,0,0,0,
1753390419.3618782,6,-1,training,6.487967252731323,0,0,0,
1753390427.292487,7,-1,training,6.635883331298828,0,0,0,
1753390435.1753442,8,-1,training,6.583431005477905,0,0,0,
1753390443.0606728,9,-1,training,6.589338779449463,0,0,0,
1753390451.0936885,10,-1,training,6.620014190673828,0,0,0,
