round_num,node_0,node_1,node_2,node_3,node_4
1,3.339219093322754,3.186060905456543,3.325293779373169,3.6793127059936523,3.8157730102539062
2,3.846616744995117,4.012341022491455,3.8622119426727295,4.242507457733154,3.4779279232025146
3,3.7973990440368652,4.400252819061279,4.290079593658447,4.783439636230469,4.419214248657227
4,4.572648525238037,4.840115070343018,4.74833869934082,5.074117183685303,4.31218957901001
5,4.637624263763428,5.126692295074463,5.0658159255981445,5.217757225036621,5.091977596282959
6,5.312230110168457,5.466240882873535,5.367480278015137,5.05980110168457,5.481987953186035
7,5.606801509857178,5.703577041625977,5.267139911651611,5.700774192810059,5.733997821807861
8,5.908757209777832,5.581001281738281,5.872986793518066,6.043056964874268,5.983243942260742
9,5.837062835693359,6.1753950119018555,6.182887077331543,6.304411888122559,6.217273712158203
10,6.10866641998291,6.498927116394043,6.431730270385742,6.552213191986084,6.490159034729004
