round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3005259037017822,3.3005259037017822,3.311767101287842,3.3005259037017822,3.348499298095703,3.3005259037017822,3.3005259037017822,3.3005259037017822,3.3005259037017822,3.3005259037017822
2,3.3437254428863525,3.3026123046875,3.3042492866516113,3.3026123046875,3.3026123046875,3.3026123046875,3.3026123046875,3.3026123046875,3.3026123046875,3.3026123046875
3,3.3039541244506836,3.3039541244506836,3.3039541244506836,3.3039541244506836,3.3039541244506836,3.3039541244506836,3.3039541244506836,3.3039541244506836,3.338526725769043,3.3126614093780518
4,3.307213306427002,3.3028762340545654,3.309783458709717,3.3028762340545654,3.3028762340545654,3.3028762340545654,3.3028762340545654,3.3028762340545654,3.3028762340545654,3.3028762340545654
5,3.302661180496216,3.302661180496216,3.302661180496216,3.302661180496216,3.3152968883514404,3.302661180496216,3.331740617752075,3.302661180496216,3.302661180496216,3.302661180496216
6,3.3033547401428223,3.3033547401428223,3.3033547401428223,3.3033547401428223,3.3147802352905273,3.3033547401428223,3.3053009510040283,3.3033547401428223,3.3033547401428223,3.3033547401428223
7,3.298264741897583,3.3030571937561035,3.3030571937561035,3.3030571937561035,3.3030571937561035,3.3030571937561035,3.3030571937561035,3.3210434913635254,3.3030571937561035,3.3030571937561035
8,3.301799774169922,3.301799774169922,3.301799774169922,3.301799774169922,3.311424970626831,3.301799774169922,3.301799774169922,3.301799774169922,3.3036324977874756,3.301799774169922
9,3.3002171516418457,3.3002171516418457,3.3094940185546875,3.3002171516418457,3.3002171516418457,3.360236167907715,3.3002171516418457,3.3002171516418457,3.3002171516418457,3.3002171516418457
10,3.3037216663360596,3.3037216663360596,3.3037216663360596,3.3037216663360596,3.3037216663360596,3.3133718967437744,3.3037216663360596,3.3037216663360596,3.3037216663360596,3.3091819286346436
