timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753385151.084944,1,-1,training,30.401407718658447,0,0,0,
1753385159.6990597,2,-1,training,6.627837657928467,0,0,0,
1753385168.2412202,3,-1,training,6.7294628620147705,0,0,0,
1753385177.0122151,4,-1,training,6.9177844524383545,0,0,0,
1753385185.7154133,5,-1,training,6.751339673995972,0,0,0,
1753385194.656648,6,-1,training,7.021093368530273,0,0,0,
1753385203.9903307,7,-1,training,7.169767618179321,0,0,0,
1753385213.5268054,8,-1,training,7.461843490600586,0,0,0,
1753385223.0419102,9,-1,training,7.375020742416382,0,0,0,
1753385232.7692213,10,-1,training,7.561821699142456,0,0,0,
