round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,4.5040202140808105,4.855015754699707,4.326353073120117,5.1660637855529785,4.87965726852417,4.6863579750061035,4.793161392211914,4.6163225173950195,5.515333652496338,4.47894811630249
2,5.084532260894775,5.199641227722168,4.885066986083984,5.441491603851318,5.213348388671875,5.36527681350708,5.065415859222412,5.270694255828857,6.240591526031494,4.916945457458496
3,5.634097576141357,5.536874294281006,5.183590412139893,5.832542419433594,5.630970001220703,5.913339614868164,5.66308069229126,5.775350570678711,6.772530555725098,5.444599151611328
4,5.918102264404297,6.142114639282227,5.5450639724731445,6.410462856292725,6.0973005294799805,6.4498677253723145,6.073635578155518,6.357875347137451,7.256378173828125,5.926651477813721
5,6.315009117126465,6.501865863800049,6.083927154541016,6.817905426025391,6.496829986572266,6.740761756896973,6.556100368499756,6.7417144775390625,7.634881973266602,6.38070821762085
6,6.738450050354004,8.07577133178711,6.398433685302734,7.234342098236084,6.979975700378418,7.007139682769775,6.868283271789551,7.271831512451172,8.07214641571045,6.760492324829102
7,7.510387420654297,7.444268703460693,7.038860321044922,7.585655689239502,7.2193989753723145,7.5183000564575195,7.337316036224365,7.607583045959473,8.47016716003418,7.320538520812988
8,7.510302543640137,7.36373233795166,7.322815418243408,8.032569885253906,7.648515224456787,7.765488147735596,7.664689064025879,8.083179473876953,9.084318161010742,7.601903915405273
9,7.935631275177002,7.488764762878418,7.6176605224609375,8.384950637817383,8.049006462097168,8.3503999710083,8.089573860168457,8.43112564086914,9.20046615600586,7.934502601623535
10,8.405438423156738,7.793422698974609,7.870464324951172,8.665252685546875,8.292540550231934,8.304498672485352,8.248592376708984,8.764331817626953,9.514185905456543,8.260740280151367
