timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753358887.2697566,1,-1,training,9.697334051132202,0,0,0,
1753358892.3175957,2,-1,training,3.984386444091797,0,0,0,
1753358897.1114042,3,-1,training,3.7988626956939697,0,0,0,
1753358902.082535,4,-1,training,3.94775128364563,0,0,0,
1753358907.0408084,5,-1,training,3.936145782470703,0,0,0,
1753358911.9150217,6,-1,training,3.841238260269165,0,0,0,
1753358916.8439753,7,-1,training,3.9347684383392334,0,0,0,
1753358921.6953723,8,-1,training,3.869145154953003,0,0,0,
1753358926.6257257,9,-1,training,3.916264533996582,0,0,0,
1753358931.5601385,10,-1,training,3.9535117149353027,0,0,0,
