accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4987.5,,,,,,,,NetworkStructureEvent,,,0.10526315789473684,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753386724.8077908,ring,,,,,1034,,20,,136,4168,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753386724.8080287,ring,,,,,,,,,,,
0.0992,,,,,,,,,,,,,EvaluationEvent,2.3217031826019285,"{'loss': 2.3217031826019285, 'accuracy': 0.0992}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753386730.8485491,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753386730.848758,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{13: 1.0, 7: 1.0, 4: 1.0, 1: 1.0, 14: 1.0, 11: 1.0, 18: 1.0, 15: 1.0, 3: 1.0, 6: 1.0, 5: 1.0, 10: 1.0}",,SamplingEvent,,,,,,,,,12,,,,,,,,,,1,"[13, 7, 4, 1, 14, 11, 18, 15, 3, 6, 5, 10]",,,,,resource_sampling,,,,,,1753386730.8490486,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.041930675506592,1753386752.8907845,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.330843448638916, 'mean': 0.004160054959356785, 'std': 0.11324121803045273}}",,,,1,,,,,0,parameter_transfer,,"19,1",,,,1753386753.2283533,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.4026622772216797, 'mean': 0.0028181341476738453, 'std': 0.11572661250829697}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753386753.2284267,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.330843448638916, 'mean': 0.004160054959356785, 'std': 0.11324121803045273}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753386753.22846,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.391056537628174, 'mean': 0.004723442252725363, 'std': 0.11526935547590256}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753386753.228489,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.3862674236297607, 'mean': 0.003965738229453564, 'std': 0.11513487249612808}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753386753.2285168,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.4255239963531494, 'mean': 0.005502528510987759, 'std': 0.11640872061252594}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753386753.2285433,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.451659679412842, 'mean': 0.004541252739727497, 'std': 0.11733999848365784}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753386753.2285688,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.3996777534484863, 'mean': 0.004321203101426363, 'std': 0.11557863652706146}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753386753.2285936,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.330843448638916, 'mean': 0.004160054959356785, 'std': 0.11324121803045273}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753386753.2286172,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{9: {'norm': 3.330843448638916, 'mean': 0.004160054959356785, 'std': 0.11324121803045273}}",,,,1,,,,,9,parameter_transfer,,"8,10",,,,1753386753.2286406,,,,,,,,,,,,
