timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753386752.8907845,1,-1,training,22.041930675506592,0,0,0,
1753386768.553982,2,-1,training,13.309598445892334,0,0,0,
1753386786.217682,3,-1,training,15.328490018844604,0,0,0,
1753386804.6027987,4,-1,training,16.137253284454346,0,0,0,
1753386810.9695072,5,-1,training,4.057198524475098,0,0,0,
1753386817.1986022,6,-1,training,3.9213297367095947,0,0,0,
1753386822.799672,7,-1,training,3.179985284805298,0,0,0,
1753386828.7350037,8,-1,training,3.6870181560516357,0,0,0,
1753386834.7213502,9,-1,training,3.7729885578155518,0,0,0,
1753386840.6490448,10,-1,training,3.678920030593872,0,0,0,
