round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,3.2386975288391113,3.2500545978546143,3.2386975288391113,3.242774486541748,3.2349443435668945,3.251579761505127,3.246694326400757,3.246990919113159,3.2386975288391113,3.245133876800537,3.2386975288391113,3.2386975288391113,3.2386975288391113,3.2386975288391113,3.2386975288391113
2,3.241050958633423,3.2529687881469727,3.2441277503967285,3.2457923889160156,3.2457916736602783,3.241050958633423,3.241050958633423,3.241050958633423,3.2376644611358643,3.241050958633423,3.241050958633423,3.2437946796417236,3.241050958633423,3.242539405822754,3.241050958633423
3,3.2419135570526123,3.2419135570526123,3.2419135570526123,3.2419135570526123,3.253013849258423,3.2468817234039307,3.2419135570526123,3.2419135570526123,3.2468178272247314,3.250046730041504,3.2419135570526123,3.244075298309326,3.2405436038970947,3.2419135570526123,3.242844343185425
