accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3400.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749380119.1919937,line,148,2,,33,1648,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749380119.1921403,line,,,,,,
0.08986520219670495,,,,,EvaluationEvent,2.4368343046172165,"{'loss': 2.4368343046172165, 'accuracy': 0.08986520219670495}",,,,,,,,,,,,,0,,evaluation,,,1749380134.3446972,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749380134.3448403,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.255251407623291, 'mean': -0.0007112521561793983, 'std': 0.11074361950159073}}",,1,0,parameter_transfer,,1,1749380184.729541,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.2617321014404297, 'mean': -0.0007103800307959318, 'std': 0.1109641045331955}}",,1,1,parameter_transfer,,0,1749380184.7296028,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.2568509578704834, 'mean': -0.0006479625008068979, 'std': 0.1107984259724617}}",,1,2,parameter_transfer,,1,1749380184.7296336,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.2539026737213135, 'mean': -0.000725882186088711, 'std': 0.11069763451814651}}",,1,3,parameter_transfer,,2,1749380184.7296493,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.258918523788452, 'mean': -0.0007417292799800634, 'std': 0.1108681783080101}}",,1,4,parameter_transfer,,3,1749380184.729663,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",1,,aggregation,GossipAvg,,1749380184.7296839,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",1,,aggregation,GossipAvg,,1749380184.729698,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",1,,aggregation,GossipAvg,,1749380184.7297065,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",1,,aggregation,GossipAvg,,1749380184.7297134,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",1,,aggregation,GossipAvg,,1749380184.7297199,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,5.902797095487966,,,1,,model_update,,,1749380185.896051,,,,,,,"0,1,2,3,4"
0.6674987518721918,,,,,EvaluationEvent,1.2376657617847977,"{'loss': 1.2376657617847977, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,1,,evaluation,,,1749380186.5846071,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749380186.5847204,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.259718179702759, 'mean': -0.0007075843750499189, 'std': 0.11089560389518738}}",,2,0,parameter_transfer,,1,1749380229.58512,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.2605929374694824, 'mean': -0.0006116018630564213, 'std': 0.11092593520879745}}",,2,1,parameter_transfer,,0,1749380229.5851717,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.261566400527954, 'mean': -0.0007225502631627023, 'std': 0.11095838993787766}}",,2,2,parameter_transfer,,1,1749380229.5851924,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.2594680786132812, 'mean': -0.0007216178346425295, 'std': 0.11088700592517853}}",,2,3,parameter_transfer,,2,1749380229.5852077,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.261121988296509, 'mean': -0.0007219449616968632, 'std': 0.1109432801604271}}",,2,4,parameter_transfer,,3,1749380229.5852225,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",2,,aggregation,GossipAvg,,1749380229.5852582,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",2,,aggregation,GossipAvg,,1749380229.5852737,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",2,,aggregation,GossipAvg,,1749380229.585282,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",2,,aggregation,GossipAvg,,1749380229.58529,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",2,,aggregation,GossipAvg,,1749380229.585296,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,6.2550426033757685,,,2,,model_update,,,1749380230.4601965,,,,,,,"0,1,2,3,4"
0.6674987518721918,,,,,EvaluationEvent,1.3819556425228394,"{'loss': 1.3819556425228394, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,2,,evaluation,,,1749380231.1467297,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,3,,local_training,,,1749380231.1468391,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.2592241764068604, 'mean': -0.0007053691078908741, 'std': 0.11087881773710251}}",,3,0,parameter_transfer,,1,1749380271.6982243,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.2632057666778564, 'mean': -0.0006592475110664964, 'std': 0.11101456731557846}}",,3,1,parameter_transfer,,0,1749380271.6982727,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.261409282684326, 'mean': -0.0007087461417540908, 'std': 0.11095313727855682}}",,3,2,parameter_transfer,,1,1749380271.6982937,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.2624757289886475, 'mean': -0.0007236631936393678, 'std': 0.11098931729793549}}",,3,3,parameter_transfer,,2,1749380271.6983147,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.259814977645874, 'mean': -0.0006376976962201297, 'std': 0.11089932173490524}}",,3,4,parameter_transfer,,3,1749380271.6983314,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",3,,aggregation,GossipAvg,,1749380271.6983538,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",3,,aggregation,GossipAvg,,1749380271.6983664,,,,,,,
