round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29
1,3.3743324279785156,3.3730123043060303,3.3609535694122314,3.3778371810913086,3.3624253273010254,3.3693389892578125,3.3807997703552246,3.3728153705596924,3.3736581802368164,3.3785459995269775,3.3689420223236084,3.3683903217315674,3.3585853576660156,3.381253957748413,3.368522882461548,3.3733158111572266,3.383431911468506,3.384859085083008,3.3645670413970947,3.3642635345458984,3.360790491104126,3.363166332244873,3.3661649227142334,3.383253574371338,3.3649113178253174,3.3713455200195312,3.371411085128784,3.371450424194336,3.3701741695404053,3.3707339763641357
2,3.368600368499756,3.389583110809326,3.368722438812256,3.372048854827881,3.367180347442627,3.3566179275512695,3.383574962615967,3.3797097206115723,3.376422882080078,3.3797945976257324,3.3716230392456055,3.3683691024780273,3.368187189102173,3.370459794998169,3.3723130226135254,3.3646531105041504,3.3704142570495605,3.388213872909546,3.3776183128356934,3.3702123165130615,3.3672268390655518,3.374861717224121,3.377185344696045,3.3666553497314453,3.3656234741210938,3.370476484298706,3.373026132583618,3.3670337200164795,3.373771905899048,3.366084337234497
3,3.3637633323669434,3.3727352619171143,3.3878140449523926,3.3778257369995117,3.3759238719940186,3.3608510494232178,3.376729965209961,3.358952522277832,3.3702926635742188,3.3804001808166504,3.3706042766571045,3.3900599479675293,3.3663864135742188,3.3713574409484863,3.366241216659546,3.3799736499786377,3.3639166355133057,3.3808064460754395,3.3836827278137207,3.3662188053131104,3.3807544708251953,3.368859052658081,3.3614182472229004,3.37142276763916,3.375886917114258,3.3701531887054443,3.3692023754119873,3.3727328777313232,3.376084804534912,3.3764586448669434
