timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753366258.8596141,1,-1,training,19.23078203201294,0,0,0,
1753366265.6025083,2,-1,training,4.743582248687744,0,0,0,
1753366272.4046416,3,-1,training,4.875223159790039,0,0,0,
1753366279.1082253,4,-1,training,4.770394563674927,0,0,0,
1753366285.78722,5,-1,training,4.732861042022705,0,0,0,
1753366292.646135,6,-1,training,4.884195804595947,0,0,0,
1753366299.39752,7,-1,training,4.796534776687622,0,0,0,
1753366306.0729148,8,-1,training,4.68892502784729,0,0,0,
1753366312.936863,9,-1,training,4.903292417526245,0,0,0,
1753366319.7840254,10,-1,training,4.887868881225586,0,0,0,
