round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.2807722091674805,3.2807722091674805,3.281017541885376,3.2807722091674805,3.2807722091674805,3.2807722091674805,3.280937910079956
2,3.2810730934143066,3.2808024883270264,3.2808024883270264,3.2809226512908936,3.2808024883270264,3.2808024883270264,3.2808024883270264
3,3.2808220386505127,3.2808220386505127,3.2808220386505127,3.2808220386505127,3.2821125984191895,3.280916929244995,3.2808220386505127
