timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753357009.2729917,1,-1,training,9.08058786392212,0,0,0,
1753357018.084994,2,-1,training,7.8140294551849365,0,0,0,
1753357027.1697896,3,-1,training,8.116212368011475,0,0,0,
1753357036.493241,4,-1,training,8.354918718338013,0,0,0,
1753357040.8045218,5,-1,training,3.3222291469573975,0,0,0,
1753357051.2887285,6,-1,training,9.507371425628662,0,0,0,
1753357058.7333899,7,-1,training,6.429588317871094,0,0,0,
1753357062.7381306,8,-1,training,2.9660873413085938,0,0,0,
1753357067.3234963,9,-1,training,3.5889174938201904,0,0,0,
1753357071.1231341,10,-1,training,2.7668848037719727,0,0,0,
