accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3340.0,,,,,,,,NetworkStructureEvent,,,0.10526315789473684,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753385259.9995244,ring,,,,,1220,,20,,182,4232,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753385259.9997478,ring,,,,,,,,,,,
0.0973,,,,,,,,,,,,,EvaluationEvent,2.3220501209259035,"{'loss': 2.3220501209259035, 'accuracy': 0.0973}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753385264.6662838,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753385264.6664958,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{9: 1.0, 16: 1.0, 3: 1.0, 10: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,1,"[9, 16, 3, 10]",,,,,resource_sampling,,,,,,1753385264.6667287,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,10.385352611541748,1753385275.0519476,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,0,parameter_transfer,,"19,1",,,,1753385275.353494,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753385275.3535705,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753385275.3536038,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.3618578910827637, 'mean': -0.0017098933458328247, 'std': 0.11435993760824203}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753385275.3536327,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753385275.3536608,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753385275.3536882,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753385275.3537142,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753385275.3537388,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.284601926803589, 'mean': -0.0007214110228233039, 'std': 0.11174210906028748}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753385275.3537636,,,,,,,,,,,,
