timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753366570.016868,1,-1,training,7.6510937213897705,0,0,0,
1753366582.213387,2,-1,training,7.233945846557617,0,0,0,
1753366593.8002388,3,-1,training,6.6883673667907715,0,0,0,
1753366606.491808,4,-1,training,7.755429983139038,0,0,0,
1753366619.400818,5,-1,training,7.7659735679626465,0,0,0,
1753366632.169837,6,-1,training,7.583892107009888,0,0,0,
1753366643.9017756,7,-1,training,6.586955308914185,0,0,0,
1753366656.4911764,8,-1,training,7.369418382644653,0,0,0,
1753366663.8780377,9,-1,training,2.1054513454437256,0,0,0,
1753366677.0165563,10,-1,training,7.881016254425049,0,0,0,
