round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2423408031463623,3.234715461730957,3.2423408031463623,3.2423408031463623,3.2423408031463623,3.2423408031463623,3.2410266399383545,3.2423408031463623,3.2423408031463623,3.2423408031463623
2,3.239777088165283,3.249661922454834,3.239777088165283,3.239777088165283,3.239777088165283,3.239777088165283,3.2273497581481934,3.239777088165283,3.239777088165283,3.239777088165283
3,3.2391841411590576,3.2391841411590576,3.2458157539367676,3.2391841411590576,3.268650770187378,3.2391841411590576,3.2391841411590576,3.2391841411590576,3.2391841411590576,3.2391841411590576
4,3.241628646850586,3.241628646850586,3.2458295822143555,3.241628646850586,3.241628646850586,3.241628646850586,3.241628646850586,3.245631456375122,3.241628646850586,3.241628646850586
5,3.2417354583740234,3.2417354583740234,3.2417354583740234,3.2417354583740234,3.2417354583740234,3.2417354583740234,3.2417354583740234,3.246519088745117,3.2417354583740234,3.2435567378997803
6,3.241872787475586,3.241872787475586,3.241872787475586,3.2456507682800293,3.241872787475586,3.241872787475586,3.244765281677246,3.241872787475586,3.241872787475586,3.241872787475586
7,3.2412915229797363,3.2412915229797363,3.2412915229797363,3.2412915229797363,3.2412915229797363,3.2412915229797363,3.2412915229797363,3.2412915229797363,3.2551486492156982,3.2416110038757324
8,3.2422823905944824,3.2422823905944824,3.2422823905944824,3.2422823905944824,3.2422823905944824,3.2422823905944824,3.242363214492798,3.2422823905944824,3.2422823905944824,3.245840072631836
9,3.2426154613494873,3.2422118186950684,3.2422118186950684,3.2422118186950684,3.2422118186950684,3.2422118186950684,3.2422118186950684,3.2422118186950684,3.2456796169281006,3.2422118186950684
10,3.241617202758789,3.241617202758789,3.2488200664520264,3.241617202758789,3.241617202758789,3.241617202758789,3.241617202758789,3.241617202758789,3.241617202758789,3.2370235919952393
