round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.2968199253082275,3.297168016433716,3.2962894439697266,3.2965073585510254,3.295840263366699,3.2960803508758545,3.2963309288024902
2,3.296299457550049,3.296949863433838,3.2968432903289795,3.2967641353607178,3.2968199253082275,3.2910006046295166,3.296272039413452
3,3.293717622756958,3.2940585613250732,3.295461893081665,3.2940256595611572,3.2953040599823,3.2916550636291504,3.293267250061035
