timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753354840.622712,1,16883600,0,5,1,25.592698335647583,0.004638041618091713,80.0,25.592698335647583
1753354847.2615435,2,16883600,0,5,1,6.2755608558654785,0.028427738029702592,80.0,6.2755608558654785
1753354876.33378,3,16883600,0,5,1,28.761345386505127,0.024915385228683702,80.0,28.761345386505127
1753354900.8873034,4,16883600,0,5,1,24.241774559020996,0.032031483425830475,80.0,24.241774559020996
1753354924.1982121,5,16883600,0,5,1,22.94077754020691,0.03714782546085898,80.0,22.94077754020691
1753354932.476333,6,16883600,0,5,1,7.894440174102783,0.1031485427771383,80.0,7.894440174102783
1753354941.0031564,7,16883600,0,5,1,8.101237773895264,0.09872565431633264,80.0,8.101237773895264
1753354949.4446387,8,16883600,0,5,1,7.897207021713257,0.10135228794171303,80.0,7.897207021713257
1753354954.8348882,9,16883600,0,5,1,4.990511417388916,0.16330991592569402,80.0,4.990511417388916
1753354976.3210151,10,16883600,0,5,1,21.086097955703735,0.03854672408842432,80.0,21.086097955703735
