round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.2810137271881104,3.272308111190796,3.2633485794067383,3.2696049213409424,3.2791595458984375,3.283881664276123,3.282803773880005,3.286754608154297,3.2764787673950195,3.282651424407959,3.281013011932373,3.2647628784179688,3.2679405212402344,3.269146203994751,3.2858917713165283,3.272454023361206,3.26906418800354,3.272494077682495,3.2843520641326904,3.264375925064087
2,3.2837398052215576,3.2706949710845947,3.267763376235962,3.266345977783203,3.266425371170044,3.2843008041381836,3.2791316509246826,3.28129243850708,3.2815520763397217,3.274108409881592,3.2696146965026855,3.258195161819458,3.2770042419433594,3.2679429054260254,3.280550956726074,3.269810438156128,3.2657883167266846,3.274141550064087,3.283710479736328,3.269705295562744
3,3.280771017074585,3.2804689407348633,3.2739944458007812,3.2652058601379395,3.2757606506347656,3.287935733795166,3.28661847114563,3.264448881149292,3.292346477508545,3.2789340019226074,3.261305570602417,3.264216423034668,3.2756099700927734,3.2826733589172363,3.2795443534851074,3.271803379058838,3.2741637229919434,3.2695844173431396,3.2829041481018066,3.270442247390747
4,3.273714780807495,3.2852752208709717,3.2716469764709473,3.2689645290374756,3.2775933742523193,3.28666353225708,3.280106782913208,3.2746975421905518,3.2800135612487793,3.275815725326538,3.266509532928467,3.271804094314575,3.280414581298828,3.2873523235321045,3.2737181186676025,3.2748923301696777,3.264516830444336,3.2666003704071045,3.2749969959259033,3.271091938018799
5,3.2772340774536133,3.2760801315307617,3.268663167953491,3.27496075630188,3.278174638748169,3.2915444374084473,3.2878119945526123,3.277266025543213,3.286224603652954,3.2738144397735596,3.2655413150787354,3.2726266384124756,3.2787554264068604,3.285118341445923,3.2765591144561768,3.2698028087615967,3.265279769897461,3.270272970199585,3.275550365447998,3.2696523666381836
6,3.2802703380584717,3.273463726043701,3.274444103240967,3.2692294120788574,3.275634288787842,3.293440341949463,3.2863283157348633,3.2903692722320557,3.2909460067749023,3.274451971054077,3.2593653202056885,3.2760157585144043,3.291104555130005,3.273235559463501,3.28180193901062,3.2687902450561523,3.2675464153289795,3.2687628269195557,3.2703614234924316,3.2690141201019287
7,3.2792112827301025,3.2787301540374756,3.2732794284820557,3.2773232460021973,3.280756711959839,3.287177324295044,3.2837257385253906,3.2878730297088623,3.285123348236084,3.2740230560302734,3.2649075984954834,3.275843620300293,3.2873544692993164,3.284146547317505,3.2786741256713867,3.2732086181640625,3.2708065509796143,3.2690272331237793,3.2731246948242188,3.2649381160736084
8,3.2742693424224854,3.278944969177246,3.273369550704956,3.2741055488586426,3.2841084003448486,3.2908613681793213,3.2916290760040283,3.280561685562134,3.2966861724853516,3.2745728492736816,3.2718706130981445,3.2770965099334717,3.278379440307617,3.2899093627929688,3.282334804534912,3.280805826187134,3.273819923400879,3.2713918685913086,3.268111228942871,3.266947031021118
9,3.274648427963257,3.2697105407714844,3.2789828777313232,3.273529052734375,3.283341884613037,3.2997171878814697,3.289194107055664,3.284738302230835,3.290140151977539,3.2770590782165527,3.2792811393737793,3.2766411304473877,3.286888599395752,3.2824130058288574,3.2816104888916016,3.2787559032440186,3.2678115367889404,3.2666683197021484,3.2718746662139893,3.265894889831543
10,3.2687394618988037,3.2773282527923584,3.2681591510772705,3.2644100189208984,3.2937731742858887,3.295758008956909,3.289188861846924,3.2847483158111572,3.2917845249176025,3.278367757797241,3.2768046855926514,3.28133487701416,3.2929768562316895,3.2879178524017334,3.276470422744751,3.270591974258423,3.2705612182617188,3.2701258659362793,3.2677993774414062,3.262021541595459
