timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753385786.3629708,1,-1,training,23.540504217147827,0,0,0,
1753385810.33847,2,-1,training,21.452718496322632,0,0,0,
1753385833.6653059,3,-1,training,20.957234382629395,0,0,0,
1753385855.7533903,4,-1,training,19.653560638427734,0,0,0,
1753385879.14872,5,-1,training,20.78829026222229,0,0,0,
1753385900.9944932,6,-1,training,19.35640025138855,0,0,0,
1753385924.892471,7,-1,training,21.261861085891724,0,0,0,
1753385930.4787288,8,-1,training,3.0936663150787354,0,0,0,
1753385952.4081676,9,-1,training,19.418576955795288,0,0,0,
1753385958.1243968,10,-1,training,3.0174996852874756,0,0,0,
