accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3164.285714285714,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,7,,,,,5,,,,0,,network_structure,,,1749406536.353331,complete,332,21,,46,1296,
,,,,,InitialStateEvent,,,,,,7,,,,,,,,,0,,initial_state,,,1749406536.3534815,complete,,,,,,
0.5851223165252122,,,,,EvaluationEvent,1.8135579301307514,"{'loss': 1.8135579301307514, 'accuracy': 0.5851223165252122}",,,,,,,,,,,,,0,,evaluation,,,1749406551.8893309,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,1,,local_training,,,1749406551.8894687,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{0: {'norm': 3.0854783058166504, 'mean': -0.0011917876545339823, 'std': 0.10496333986520767}}",,1,0,parameter_transfer,,"1,2,3,4,5,6",1749406584.1204607,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{1: {'norm': 3.0861871242523193, 'mean': -0.0011862143874168396, 'std': 0.10498752444982529}}",,1,1,parameter_transfer,,"0,2,3,4,5,6",1749406584.1205254,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{2: {'norm': 3.0857620239257812, 'mean': -0.0012103021144866943, 'std': 0.10497277230024338}}",,1,2,parameter_transfer,,"0,1,3,4,5,6",1749406584.1205564,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{3: {'norm': 3.0852668285369873, 'mean': -0.0011873620096594095, 'std': 0.10495618730783463}}",,1,3,parameter_transfer,,"0,1,2,4,5,6",1749406584.120584,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{4: {'norm': 3.0851378440856934, 'mean': -0.0011952855857089162, 'std': 0.10495170950889587}}",,1,4,parameter_transfer,,"0,1,2,3,5,6",1749406584.1206107,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{5: {'norm': 3.0856738090515137, 'mean': -0.0011778016341850162, 'std': 0.10497015714645386}}",,1,5,parameter_transfer,,"0,1,2,3,4,6",1749406584.1206377,,,,,,,
