round_num,node_0,node_1,node_2,node_3,node_4
1,3.3385367393493652,3.3081459999084473,3.3257126808166504,3.31048321723938,3.3224055767059326
2,3.340928077697754,3.336495876312256,3.3163034915924072,3.3154211044311523,3.314455986022949
3,3.354567050933838,3.3464770317077637,3.3179664611816406,3.3104400634765625,3.3188462257385254
4,3.356038808822632,3.3436245918273926,3.324925661087036,3.316964864730835,3.3253085613250732
5,3.363384962081909,3.345716714859009,3.32393217086792,3.305901288986206,3.3216445446014404
6,3.379138231277466,3.337280750274658,3.3206589221954346,3.3209640979766846,3.3346328735351562
7,3.3618576526641846,3.3545141220092773,3.3240957260131836,3.3232669830322266,3.3371214866638184
8,3.3625946044921875,3.348236322402954,3.3308329582214355,3.3453426361083984,3.3388843536376953
9,3.3570775985717773,3.374523878097534,3.339759588241577,3.3407657146453857,3.358630895614624
10,3.3662452697753906,3.344738721847534,3.3467090129852295,3.3434364795684814,3.354259729385376
