timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753350196.2683673,1,50650800,0,10,2,17.103301763534546,0.018967097960678206,80.0,8.551650881767273
1753350214.3454096,2,50650800,0,10,2,17.82722544670105,0.025275946688798064,80.0,8.913612723350525
1753350232.0977962,3,50650800,0,10,2,17.502923011779785,0.02996070997096138,80.0,8.751461505889893
1753350251.6993208,4,50650800,0,10,2,19.32377576828003,0.03240050016662597,80.0,9.661887884140015
1753350272.525214,5,50650800,0,10,2,20.549147129058838,0.03375809203385522,80.0,10.274573564529419
1753350277.12108,6,50650800,0,10,2,4.318495035171509,0.16244084901955663,80.0,2.1592475175857544
1753350282.231103,7,50650800,0,10,2,4.831560134887695,0.14866833485385073,80.0,2.4157800674438477
1753350286.069744,8,50650800,0,10,2,3.557739496231079,0.2040621582240898,80.0,1.7788697481155396
1753350291.8651848,9,50650800,0,10,2,5.5126402378082275,0.14140229842205732,80.0,2.7563201189041138
1753350297.1791892,10,50650800,0,10,2,5.025053262710571,0.162465939626603,80.0,2.5125266313552856
