accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5460.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753364779.8119538,complete,,,,,340,,45,,65,2192,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753364779.8122015,complete,,,,,,,,,,,
0.0915,,,,,,,,,,,,,EvaluationEvent,2.4349762145996094,"{'loss': 2.4349762145996094, 'accuracy': 0.0915}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753364783.022351,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753364783.0225444,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{7: 1.0, 0: 1.0, 6: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,1,"[7, 0, 6, 9]",,,,,resource_sampling,,,,,,1753364783.022736,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,14.985975742340088,1753364798.0085986,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{0: {'norm': 3.3004894256591797, 'mean': -0.016036562621593475, 'std': 0.19382090866565704}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",,,,1753364798.1355453,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{1: {'norm': 3.285240888595581, 'mean': -0.016657041385769844, 'std': 0.192866712808609}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",,,,1753364798.1356454,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{2: {'norm': 3.285240888595581, 'mean': -0.016657041385769844, 'std': 0.192866712808609}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",,,,1753364798.1357028,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{3: {'norm': 3.285240888595581, 'mean': -0.016657041385769844, 'std': 0.192866712808609}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",,,,1753364798.1357534,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{4: {'norm': 3.285240888595581, 'mean': -0.016657041385769844, 'std': 0.192866712808609}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",,,,1753364798.1358006,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{5: {'norm': 3.285240888595581, 'mean': -0.016657041385769844, 'std': 0.192866712808609}}",,,,1,,,,,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",,,,1753364798.1358473,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{6: {'norm': 3.3552803993225098, 'mean': -0.018062254413962364, 'std': 0.19688500463962555}}",,,,1,,,,,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",,,,1753364798.135895,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{7: {'norm': 3.243446111679077, 'mean': -0.017542917281389236, 'std': 0.19031505286693573}}",,,,1,,,,,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9",,,,1753364798.1359441,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{8: {'norm': 3.285240888595581, 'mean': -0.016657041385769844, 'std': 0.192866712808609}}",,,,1,,,,,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9",,,,1753364798.135991,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{9: {'norm': 3.3100693225860596, 'mean': -0.01848384365439415, 'std': 0.19416989386081696}}",,,,1,,,,,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8",,,,1753364798.1360385,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1361363,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"1,0,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1361682,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"2,0,1,3,4,5,6,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1361897,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"3,0,1,2,4,5,6,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1362276,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"4,0,1,2,3,5,6,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1362455,,,,,,,,,,,,
,,,,5,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"5,0,1,2,3,4,6,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1362672,,,,,,,,,,,,
,,,,6,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"6,0,1,2,3,4,5,7,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1362848,,,,,,,,,,,,
,,,,7,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"7,0,1,2,3,4,5,6,8,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1363072,,,,,,,,,,,,
,,,,8,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"8,0,1,2,3,4,5,6,7,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.1363254,,,,,,,,,,,,
,,,,9,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"9,0,1,2,3,4,5,6,7,8",,,1,,,,,,aggregation,GossipAvg,,,,,1753364798.136343,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,8.069066825108655,,,,,1,,,,,,model_update,,,,,,1753364799.257957,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.2504,,,,,,,,,,,,,EvaluationEvent,2.144080593109131,"{'loss': 2.144080593109131, 'accuracy': 0.2504}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753364799.7731051,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.014948663058371331,16.750661849975586,1,,4,,,,resource_resource_summary,,,,4.1876654624938965,,1753364799.7731752,,,10,151952400,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753364799.886417,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{1: 1.0, 8: 1.0, 2: 1.0, 5: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,2,"[1, 8, 2, 5]",,,,,resource_sampling,,,,,,1753364799.8865898,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,17.47718644142151,1753364817.363667,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{0: {'norm': 3.2834603786468506, 'mean': -0.016872171312570572, 'std': 0.19274269044399261}}",,,,2,,,,,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",,,,1753364817.4813638,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{1: {'norm': 3.3509039878845215, 'mean': -0.014365259557962418, 'std': 0.1969306617975235}}",,,,2,,,,,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",,,,1753364817.4814587,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{2: {'norm': 3.313880205154419, 'mean': -0.016588041558861732, 'std': 0.19456642866134644}}",,,,2,,,,,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",,,,1753364817.481516,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{3: {'norm': 3.284813404083252, 'mean': -0.017003796994686127, 'std': 0.19281117618083954}}",,,,2,,,,,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",,,,1753364817.4815943,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{4: {'norm': 3.284895658493042, 'mean': -0.017051871865987778, 'std': 0.1928117871284485}}",,,,2,,,,,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",,,,1753364817.4816709,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{5: {'norm': 3.2883126735687256, 'mean': -0.01569673977792263, 'std': 0.19312883913516998}}",,,,2,,,,,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",,,,1753364817.4817202,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{6: {'norm': 3.2851617336273193, 'mean': -0.017147637903690338, 'std': 0.1928190290927887}}",,,,2,,,,,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",,,,1753364817.481771,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{7: {'norm': 3.281179428100586, 'mean': -0.017055779695510864, 'std': 0.192591592669487}}",,,,2,,,,,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9",,,,1753364817.4818273,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{8: {'norm': 3.3646562099456787, 'mean': -0.019131941720843315, 'std': 0.1973390281200409}}",,,,2,,,,,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9",,,,1753364817.4818747,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{9: {'norm': 3.284785747528076, 'mean': -0.01709016226232052, 'std': 0.19280189275741577}}",,,,2,,,,,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8",,,,1753364817.4819207,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.4819744,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"1,0,2,3,4,5,6,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.4821432,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"2,0,1,3,4,5,6,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.4821665,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"3,0,1,2,4,5,6,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.4821868,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"4,0,1,2,3,5,6,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.482208,,,,,,,,,,,,
,,,,5,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"5,0,1,2,3,4,6,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.482229,,,,,,,,,,,,
,,,,6,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"6,0,1,2,3,4,5,7,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.4822476,,,,,,,,,,,,
,,,,7,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"7,0,1,2,3,4,5,6,8,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.4822748,,,,,,,,,,,,
,,,,8,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"8,0,1,2,3,4,5,6,7,9",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.482292,,,,,,,,,,,,
,,,,9,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"9,0,1,2,3,4,5,6,7,8",,,2,,,,,,aggregation,GossipAvg,,,,,1753364817.482312,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,8.881301712956283,,,,,2,,,,,,model_update,,,,,,1753364818.6669438,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.6216,,,,,,,,,,,,,EvaluationEvent,1.3991558238983155,"{'loss': 1.3991558238983155, 'accuracy': 0.6216}",,,,,,,,,,,,,,,,,2,,,,,,evaluation,,,,,,1753364819.2420824,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.0321144502238403,19.355772733688354,2,,4,,,,resource_resource_summary,,,,4.838943183422089,,1753364819.242142,,,10,151952400,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,3,,,,,,local_training,,,,,,1753364819.3541238,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,3,"[4, 5, 6, 7]",,,,,resource_sampling,,,,,,1753364819.354291,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,3,,,,0,,resource_computation_time,,,,,12.71642255783081,1753364832.0706105,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,9,,,,"{0: {'norm': 3.2908732891082764, 'mean': -0.01690099947154522, 'std': 0.19317865371704102}}",,,,3,,,,,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",,,,1753364832.184331,,,,,,,,,,,,
