round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.196741819381714,3.196741819381714,3.1991841793060303,3.2000770568847656,3.200556755065918,3.196741819381714,3.196741819381714,3.2054851055145264,3.203537940979004,3.2022287845611572,3.196741819381714,3.196741819381714,3.225017786026001,3.2002151012420654,3.196741819381714,3.193533420562744,3.1992650032043457,3.2069780826568604,3.2041728496551514,3.196741819381714
2,3.196741819381714,3.1967785358428955,3.1968982219696045,3.1976962089538574,3.201507568359375,3.2202861309051514,3.202329397201538,3.2024710178375244,3.2005348205566406,3.1984739303588867,3.197042942047119,3.225238800048828,3.212757110595703,3.2103402614593506,3.212362289428711,3.1980693340301514,3.199634075164795,3.2008883953094482,3.2123477458953857,3.1984341144561768
3,3.2127513885498047,3.196545362472534,3.1967127323150635,3.1983261108398438,3.1938438415527344,3.2064034938812256,3.2144439220428467,3.200918197631836,3.2071313858032227,3.197176694869995,3.204380512237549,3.2121200561523438,3.210770606994629,3.2213666439056396,3.207305669784546,3.2017645835876465,3.195132255554199,3.205325126647949,3.206678867340088,3.2023911476135254
4,3.202704668045044,3.203575849533081,3.200648307800293,3.19606876373291,3.2046802043914795,3.2063498497009277,3.2093114852905273,3.2046096324920654,3.2037506103515625,3.2042953968048096,3.2056941986083984,3.2158594131469727,3.2132415771484375,3.219721794128418,3.208137273788452,3.2040462493896484,3.199655532836914,3.203648090362549,3.2076640129089355,3.2067742347717285
5,3.2028021812438965,3.202106475830078,3.1987051963806152,3.1986539363861084,3.199719190597534,3.205723524093628,3.206594467163086,3.204667806625366,3.2056305408477783,3.2003376483917236,3.2079246044158936,3.2161123752593994,3.210630178451538,3.2138049602508545,3.208238124847412,3.205859899520874,3.2016241550445557,3.2043023109436035,3.206202268600464,3.2020952701568604
6,3.208479166030884,3.201390266418457,3.204901695251465,3.200942277908325,3.2073118686676025,3.2038915157318115,3.2047319412231445,3.198791027069092,3.2133967876434326,3.2044484615325928,3.209144115447998,3.211374044418335,3.210770606994629,3.2105941772460938,3.21480393409729,3.2076380252838135,3.2080702781677246,3.204411268234253,3.1930315494537354,3.202636480331421
7,3.2045114040374756,3.205864667892456,3.203886032104492,3.19998836517334,3.2038772106170654,3.210801124572754,3.1932437419891357,3.2105178833007812,3.207493305206299,3.203691005706787,3.208958387374878,3.2074780464172363,3.214362144470215,3.2203145027160645,3.201443672180176,3.2085487842559814,3.2065134048461914,3.198763132095337,3.1954686641693115,3.2008211612701416
8,3.2075753211975098,3.200127601623535,3.201521873474121,3.1952548027038574,3.1988320350646973,3.201606273651123,3.2002766132354736,3.2052090167999268,3.2041876316070557,3.206300735473633,3.2076354026794434,3.212749481201172,3.213359832763672,3.2115840911865234,3.2063212394714355,3.205054521560669,3.2053332328796387,3.1986145973205566,3.196732521057129,3.199740409851074
9,3.202909469604492,3.2011642456054688,3.1979737281799316,3.1902379989624023,3.1968376636505127,3.201958656311035,3.1972362995147705,3.2037599086761475,3.197159767150879,3.2055633068084717,3.2075698375701904,3.2118194103240967,3.211897373199463,3.209531784057617,3.2068216800689697,3.2018496990203857,3.2086548805236816,3.1984543800354004,3.1974499225616455,3.202024459838867
10,3.2015082836151123,3.2042903900146484,3.199207305908203,3.1927413940429688,3.1977782249450684,3.197467565536499,3.21431040763855,3.2019784450531006,3.1999847888946533,3.2022364139556885,3.207885265350342,3.204085111618042,3.2136309146881104,3.2093098163604736,3.2061233520507812,3.2039806842803955,3.2039942741394043,3.199343681335449,3.1983845233917236,3.1997461318969727
