timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753377152.1507044,1,-1,training,25.2720730304718,0,0,0,
1753377177.2646205,2,-1,training,23.201561212539673,0,0,0,
1753377201.765589,3,-1,training,22.72357177734375,0,0,0,
1753377227.8167605,4,-1,training,24.25342845916748,0,0,0,
1753377234.0500398,5,-1,training,4.24898362159729,0,0,0,
1753377255.9683368,6,-1,training,20.046417474746704,0,0,0,
1753377279.860933,7,-1,training,22.042816877365112,0,0,0,
1753377285.0836444,8,-1,training,3.355034589767456,0,0,0,
1753377307.711858,9,-1,training,20.71509599685669,0,0,0,
1753377312.846132,10,-1,training,3.0599238872528076,0,0,0,
