round_num,accuracy,loss
0,0.0968,2.400851524734497
1,0.1204,2.5048128364562987
2,0.1436,2.2652744132995606
3,0.1731,2.2414971935272217
4,0.172,2.299443546295166
5,0.1944,2.270950400924683
6,0.2218,2.2543341960906984
7,0.2376,2.2131720485687256
8,0.2354,2.2427710945129395
9,0.2166,2.240053942489624
10,0.2163,2.2710822895050047
