round_num,node_0,node_1,node_2,node_3,node_4
1,3.3576579093933105,3.2435457706451416,3.3233642578125,3.364436626434326,3.4303531646728516
2,3.3136651515960693,3.4103024005889893,3.2670323848724365,3.263601064682007,3.300163745880127
3,3.3311684131622314,3.3215529918670654,3.273458480834961,3.3375203609466553,3.29866623878479
4,3.3370847702026367,3.3329129219055176,3.309633731842041,3.3395228385925293,3.286621570587158
5,3.3383870124816895,3.331000328063965,3.2951102256774902,3.359450340270996,3.3522396087646484
6,3.3483657836914062,3.3661727905273438,3.309288740158081,3.373032569885254,3.371842622756958
7,3.3272464275360107,3.3775980472564697,3.3538496494293213,3.3687736988067627,3.360506057739258
8,3.3304872512817383,3.389587163925171,3.3541784286499023,3.3719687461853027,3.3936610221862793
9,3.3811707496643066,3.3994905948638916,3.369971990585327,3.343773126602173,3.3944573402404785
10,3.3783998489379883,3.402926445007324,3.3830881118774414,3.353184700012207,3.402177095413208
