round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.1820106506347656,3.181226968765259,3.181842565536499,3.181818723678589,3.181427478790283,3.1812899112701416,3.1817233562469482
2,3.182771921157837,3.181572675704956,3.181995153427124,3.181373119354248,3.1816868782043457,3.1816556453704834,3.1806743144989014
3,3.1820902824401855,3.180570125579834,3.1812655925750732,3.1817142963409424,3.182543992996216,3.181453227996826,3.180750608444214
