accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3105.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749441674.744,star,696,9,,87,1968,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749441674.744153,star,,,,,,
0.1263,,,,,EvaluationEvent,2.3613836864471436,"{'loss': 2.3613836864471436, 'accuracy': 0.1263}",,,,,,,,,,,,,0,,evaluation,,,1749441677.4401968,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749441677.4403543,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}, 1: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}, 2: {'norm': 3.2756760120391846, 'mean': 0.0030531419906765223, 'std': 0.19299690425395966}, 3: {'norm': 3.276501417160034, 'mean': 0.002688867272809148, 'std': 0.19305098056793213}, 4: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}, 5: {'norm': 3.2745847702026367, 'mean': 0.0022324786987155676, 'std': 0.19294384121894836}, 6: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}, 7: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}, 8: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}, 9: {'norm': 3.2672932147979736, 'mean': 0.002205498982220888, 'std': 0.19251447916030884}}",,1,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749441689.6906648,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",1,,aggregation,FedAvg,,1749441689.6907847,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.334052159154372,,,1,,model_update,,,1749441689.796681,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.2908,,,,,EvaluationEvent,2.1411167636871338,"{'loss': 2.1411167636871338, 'accuracy': 0.2908}",,,,,,,,,,,,,1,,evaluation,,,1749441690.1243303,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,2,,local_training,,,1749441690.1244366,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.279560089111328, 'mean': 0.0024234987795352936, 'std': 0.19323474168777466}, 1: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 2: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 3: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 4: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 5: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 6: {'norm': 3.273444175720215, 'mean': 0.002331073395907879, 'std': 0.1928754597902298}, 7: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 8: {'norm': 3.2694754600524902, 'mean': 0.002343882340937853, 'std': 0.19264143705368042}, 9: {'norm': 3.270648241043091, 'mean': 0.002181548159569502, 'std': 0.1927124559879303}}",,2,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749441701.9275527,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",2,,aggregation,FedAvg,,1749441701.9276664,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.3202561100869585,,,2,,model_update,,,1749441702.0275908,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.4277,,,,,EvaluationEvent,1.906044820022583,"{'loss': 1.906044820022583, 'accuracy': 0.4277}",,,,,,,,,,,,,2,,evaluation,,,1749441702.3627598,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,3,,local_training,,,1749441702.3628693,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.2800586223602295, 'mean': 0.0026849901769310236, 'std': 0.19326065480709076}, 1: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}, 2: {'norm': 3.2744300365448, 'mean': 0.003003096440806985, 'std': 0.19292426109313965}, 3: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}, 4: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}, 5: {'norm': 3.2833869457244873, 'mean': 0.0024379235692322254, 'std': 0.19346007704734802}, 6: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}, 7: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}, 8: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}, 9: {'norm': 3.2706897258758545, 'mean': 0.002334839664399624, 'std': 0.19271309673786163}}",,3,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749441703.7834387,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",3,,aggregation,FedAvg,,1749441703.7835515,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.39506287163697,,,3,,model_update,,,1749441703.8884668,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.502,,,,,EvaluationEvent,1.6796153640747071,"{'loss': 1.6796153640747071, 'accuracy': 0.502}",,,,,,,,,,,,,3,,evaluation,,,1749441704.2193146,,,,,,,
