accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,4130.0,,NetworkStructureEvent,,,0.2222222222222222,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749450444.0561228,ring,586,10,,90,2416,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749450444.0562785,ring,,,,,,
0.10833749375936096,,,,,EvaluationEvent,2.307175583322823,"{'loss': 2.307175583322823, 'accuracy': 0.10833749375936096}",,,,,,,,,,,,,0,,evaluation,,,1749450459.489195,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749450459.4893332,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.237243175506592, 'mean': -0.0021726905833929777, 'std': 0.11011182516813278}}",,1,0,parameter_transfer,,"9,1",1749450498.6216624,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.2369439601898193, 'mean': -0.002162389922887087, 'std': 0.11010183393955231}}",,1,1,parameter_transfer,,"0,2",1749450498.6217163,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.2370529174804688, 'mean': -0.0021492228843271732, 'std': 0.11010580509901047}}",,1,2,parameter_transfer,,"1,3",1749450498.6217363,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.2369439601898193, 'mean': -0.002162389922887087, 'std': 0.11010183393955231}}",,1,3,parameter_transfer,,"2,4",1749450498.6217546,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.2370405197143555, 'mean': -0.0021500808652490377, 'std': 0.11010535806417465}}",,1,4,parameter_transfer,,"3,5",1749450498.6218083,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{5: {'norm': 3.235205888748169, 'mean': -0.0022085083182901144, 'std': 0.1100417822599411}}",,1,5,parameter_transfer,,"4,6",1749450498.62183,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{6: {'norm': 3.2369439601898193, 'mean': -0.002162389922887087, 'std': 0.11010183393955231}}",,1,6,parameter_transfer,,"5,7",1749450498.6218474,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{7: {'norm': 3.2369439601898193, 'mean': -0.002162389922887087, 'std': 0.11010183393955231}}",,1,7,parameter_transfer,,"6,8",1749450498.6218638,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{8: {'norm': 3.2369840145111084, 'mean': -0.002156713744625449, 'std': 0.1101033091545105}}",,1,8,parameter_transfer,,"7,9",1749450498.621879,,,,,,,
