round_num,node_0,node_1,node_2,node_3,node_4
1,3.38071346282959,3.2946672439575195,3.2946672439575195,3.4366331100463867,3.4108877182006836
2,3.351083755493164,3.301912546157837,3.441906452178955,3.3671905994415283,3.301912546157837
3,3.3190901279449463,3.499307632446289,3.3510351181030273,3.3190901279449463,3.3443009853363037
4,3.3794796466827393,3.3619589805603027,3.3349485397338867,3.410529375076294,3.3349485397338867
5,3.3851284980773926,3.4097235202789307,3.3630456924438477,3.3444488048553467,3.3444488048553467
6,3.383049249649048,3.351773738861084,3.4040114879608154,3.351773738861084,3.3726913928985596
7,3.402268409729004,3.3528056144714355,3.3528056144714355,3.3931117057800293,3.393136739730835
8,3.360288143157959,3.44594144821167,3.378082752227783,3.395460844039917,3.360288143157959
9,3.428028106689453,3.3700098991394043,3.3700098991394043,3.3958475589752197,3.4425151348114014
10,3.446929454803467,3.437954902648926,3.3824479579925537,3.4194910526275635,3.3824479579925537
