timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753388977.690302,1,-1,training,15.130388975143433,0,0,0,
1753388993.650309,2,-1,training,14.588228940963745,0,0,0,
1753389010.3004193,3,-1,training,15.346264839172363,0,0,0,
1753389018.2441144,4,-1,training,6.65295672416687,0,0,0,
1753389026.0193603,5,-1,training,6.372871160507202,0,0,0,
1753389033.993173,6,-1,training,6.71704888343811,0,0,0,
1753389041.2083614,7,-1,training,5.97173547744751,0,0,0,
1753389055.1349835,8,-1,training,12.68392038345337,0,0,0,
1753389062.8684485,9,-1,training,6.458236217498779,0,0,0,
1753389070.317761,10,-1,training,6.031857967376709,0,0,0,
