accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4625.0,,,,,,,,NetworkStructureEvent,,,0.1,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753376661.27029,star,,,,,910,,19,,124,5096,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753376661.270502,star,,,,,,,,,,,
0.1047,,,,,,,,,,,,,EvaluationEvent,2.392180310821533,"{'loss': 2.392180310821533, 'accuracy': 0.1047}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753376665.96701,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753376665.9672575,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{0: 1.0, 2: 1.0, 14: 1.0, 5: 1.0, 11: 1.0, 3: 1.0, 17: 1.0, 10: 1.0}",,SamplingEvent,,,,,,,,,8,,,,,,,,,,1,"[0, 2, 14, 5, 11, 3, 17, 10]",,,,,resource_sampling,,,,,,1753376665.967517,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,12.061802864074707,1753376678.0291624,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,19,1,,,,"{0: {'norm': 3.29844331741333, 'mean': 0.001170138013549149, 'std': 0.11220922321081161}, 1: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 2: {'norm': 3.301037549972534, 'mean': 0.0012125589419156313, 'std': 0.11229702830314636}, 3: {'norm': 3.309089422225952, 'mean': 0.0018166436348110437, 'std': 0.11256285011768341}, 4: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 5: {'norm': 3.29866623878479, 'mean': 0.00095720449462533, 'std': 0.11221881210803986}, 6: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 7: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 8: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 9: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 10: {'norm': 3.2995095252990723, 'mean': 0.0013314979150891304, 'std': 0.11224369704723358}, 11: {'norm': 3.3010525703430176, 'mean': 0.0011700182221829891, 'std': 0.11229799687862396}, 12: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 13: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 14: {'norm': 3.299368143081665, 'mean': 0.0010636314982548356, 'std': 0.11224174499511719}, 15: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 16: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 17: {'norm': 3.2999539375305176, 'mean': 0.001183797954581678, 'std': 0.11226046830415726}, 18: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}, 19: {'norm': 3.298855781555176, 'mean': 0.0010460014455020428, 'std': 0.11222448199987411}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",parameter_transfer,,0,,,,1753376678.3456013,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,20,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,1,,,,,,aggregation,FedAvg,,,,,1753376678.3458962,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753376678.6684084,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,20,,0.8991460456887591,,,,,1,,,,,,model_update,,,,,,1753376678.7618227,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
