timestamp,round_num,node_id,parameter_norm,parameter_summary
1749358786.2537303,1,0,3.2413179874420166,"{'norm': 3.2413179874420166, 'mean': 0.01109670102596283, 'std': 0.19067387282848358}"
1749358786.2537303,1,1,3.237081289291382,"{'norm': 3.237081289291382, 'mean': 0.010015444830060005, 'std': 0.1904837191104889}"
1749358786.2537303,1,2,3.2384133338928223,"{'norm': 3.2384133338928223, 'mean': 0.009562011808156967, 'std': 0.19058559834957123}"
1749358786.2537303,1,3,3.247473955154419,"{'norm': 3.247473955154419, 'mean': 0.009358023293316364, 'std': 0.19113026559352875}"
1749358786.2537303,1,4,3.2328381538391113,"{'norm': 3.2328381538391113, 'mean': 0.008792862296104431, 'std': 0.19029377400875092}"
1749358786.2537303,1,5,3.2254574298858643,"{'norm': 3.2254574298858643, 'mean': 0.009328853338956833, 'std': 0.18983282148838043}"
1749358786.2537303,1,6,3.2570321559906006,"{'norm': 3.2570321559906006, 'mean': 0.009609553962945938, 'std': 0.19168175756931305}"
1749358786.2537303,1,7,3.2263050079345703,"{'norm': 3.2263050079345703, 'mean': 0.009330177679657936, 'std': 0.1898827701807022}"
1749358786.2537303,1,8,3.2381832599639893,"{'norm': 3.2381832599639893, 'mean': 0.00959881953895092, 'std': 0.1905701905488968}"
1749358786.2537303,1,9,3.22843861579895,"{'norm': 3.22843861579895, 'mean': 0.009813553653657436, 'std': 0.1899842768907547}"
1749358786.2537303,1,10,3.228898525238037,"{'norm': 3.228898525238037, 'mean': 0.01056502852588892, 'std': 0.18997111916542053}"
1749358786.2537303,1,11,3.2297093868255615,"{'norm': 3.2297093868255615, 'mean': 0.009091982617974281, 'std': 0.19009514153003693}"
1749358786.2537303,1,12,3.231525182723999,"{'norm': 3.231525182723999, 'mean': 0.009658750146627426, 'std': 0.19017432630062103}"
1749358786.2537303,1,13,3.2290780544281006,"{'norm': 3.2290780544281006, 'mean': 0.0103682242333889, 'std': 0.18999256193637848}"
1749358786.2537303,1,14,3.228598117828369,"{'norm': 3.228598117828369, 'mean': 0.009662378579378128, 'std': 0.19000144302845}"
1749358786.2537303,1,15,3.241976499557495,"{'norm': 3.241976499557495, 'mean': 0.010221850126981735, 'std': 0.19076162576675415}"
1749358786.2537303,1,16,3.2407634258270264,"{'norm': 3.2407634258270264, 'mean': 0.009516158141195774, 'std': 0.19072656333446503}"
1749358786.2537303,1,17,3.2321178913116455,"{'norm': 3.2321178913116455, 'mean': 0.010021090507507324, 'std': 0.19019056856632233}"
1749358786.2537303,1,18,3.2359650135040283,"{'norm': 3.2359650135040283, 'mean': 0.009569934569299221, 'std': 0.19044077396392822}"
1749358786.2537303,1,19,3.2452754974365234,"{'norm': 3.2452754974365234, 'mean': 0.009641425684094429, 'std': 0.1909864842891693}"
1749358786.2537303,1,20,3.242561101913452,"{'norm': 3.242561101913452, 'mean': 0.009891748428344727, 'std': 0.19081352651119232}"
1749358786.2537303,1,21,3.242785930633545,"{'norm': 3.242785930633545, 'mean': 0.009486837312579155, 'std': 0.19084735214710236}"
1749358786.2537303,1,22,3.220168352127075,"{'norm': 3.220168352127075, 'mean': 0.010422677733004093, 'std': 0.1894637793302536}"
1749358786.2537303,1,23,3.232234477996826,"{'norm': 3.232234477996826, 'mean': 0.00973252858966589, 'std': 0.1902124136686325}"
1749358786.2537303,1,24,3.2375833988189697,"{'norm': 3.2375833988189697, 'mean': 0.009364639408886433, 'std': 0.190546452999115}"
1749358789.3442802,2,0,3.2544758319854736,"{'norm': 3.2544758319854736, 'mean': 0.0121275894343853, 'std': 0.19138796627521515}"
1749358789.3442802,2,1,3.2347609996795654,"{'norm': 3.2347609996795654, 'mean': 0.008843015879392624, 'std': 0.19040487706661224}"
1749358789.3442802,2,2,3.2424564361572266,"{'norm': 3.2424564361572266, 'mean': 0.01043364591896534, 'std': 0.1907784789800644}"
1749358789.3442802,2,3,3.2382826805114746,"{'norm': 3.2382826805114746, 'mean': 0.010607760399580002, 'std': 0.19052258133888245}"
1749358789.3442802,2,4,3.25190806388855,"{'norm': 3.25190806388855, 'mean': 0.009491581469774246, 'std': 0.19138531386852264}"
1749358789.3442802,2,5,3.2294094562530518,"{'norm': 3.2294094562530518, 'mean': 0.00964115746319294, 'std': 0.1900503784418106}"
1749358789.3442802,2,6,3.251682758331299,"{'norm': 3.251682758331299, 'mean': 0.009587272070348263, 'std': 0.1913672387599945}"
1749358789.3442802,2,7,3.2422945499420166,"{'norm': 3.2422945499420166, 'mean': 0.010279915295541286, 'std': 0.19077728688716888}"
1749358789.3442802,2,8,3.2438790798187256,"{'norm': 3.2438790798187256, 'mean': 0.009612749330699444, 'std': 0.19090554118156433}"
1749358789.3442802,2,9,3.2397348880767822,"{'norm': 3.2397348880767822, 'mean': 0.009737848304212093, 'std': 0.1906546950340271}"
1749358789.3442802,2,10,3.2385525703430176,"{'norm': 3.2385525703430176, 'mean': 0.010820787400007248, 'std': 0.19052650034427643}"
1749358789.3442802,2,11,3.225649833679199,"{'norm': 3.225649833679199, 'mean': 0.010010280646383762, 'std': 0.18980947136878967}"
1749358789.3442802,2,12,3.233926773071289,"{'norm': 3.233926773071289, 'mean': 0.010107744485139847, 'std': 0.19029271602630615}"
1749358789.3442802,2,13,3.2169137001037598,"{'norm': 3.2169137001037598, 'mean': 0.010490545071661472, 'std': 0.18926794826984406}"
1749358789.3442802,2,14,3.239361524581909,"{'norm': 3.239361524581909, 'mean': 0.009444396011531353, 'std': 0.1906474083662033}"
1749358789.3442802,2,15,3.2435505390167236,"{'norm': 3.2435505390167236, 'mean': 0.010457645170390606, 'std': 0.19084173440933228}"
1749358789.3442802,2,16,3.2218918800354004,"{'norm': 3.2218918800354004, 'mean': 0.010664043948054314, 'std': 0.18955203890800476}"
1749358789.3442802,2,17,3.240180730819702,"{'norm': 3.240180730819702, 'mean': 0.010454727336764336, 'std': 0.19064302742481232}"
1749358789.3442802,2,18,3.2377376556396484,"{'norm': 3.2377376556396484, 'mean': 0.010718699544668198, 'std': 0.1904841959476471}"
1749358789.3442802,2,19,3.2385737895965576,"{'norm': 3.2385737895965576, 'mean': 0.010304877534508705, 'std': 0.1905563622713089}"
1749358789.3442802,2,20,3.238459825515747,"{'norm': 3.238459825515747, 'mean': 0.010694252327084541, 'std': 0.19052816927433014}"
1749358789.3442802,2,21,3.232027530670166,"{'norm': 3.232027530670166, 'mean': 0.009301685728132725, 'std': 0.19022175669670105}"
1749358789.3442802,2,22,3.2263681888580322,"{'norm': 3.2263681888580322, 'mean': 0.00957837887108326, 'std': 0.18987412750720978}"
1749358789.3442802,2,23,3.2377076148986816,"{'norm': 3.2377076148986816, 'mean': 0.011235262267291546, 'std': 0.19045265018939972}"
1749358789.3442802,2,24,3.253257989883423,"{'norm': 3.253257989883423, 'mean': 0.009775533340871334, 'std': 0.19145065546035767}"
1749358792.5332482,3,0,3.2583911418914795,"{'norm': 3.2583911418914795, 'mean': 0.01195136085152626, 'std': 0.19163021445274353}"
1749358792.5332482,3,1,3.278883695602417,"{'norm': 3.278883695602417, 'mean': 0.01094305794686079, 'std': 0.1928999125957489}"
1749358792.5332482,3,2,3.2352514266967773,"{'norm': 3.2352514266967773, 'mean': 0.010739319957792759, 'std': 0.19033630192279816}"
1749358792.5332482,3,3,3.243173360824585,"{'norm': 3.243173360824585, 'mean': 0.010034102946519852, 'std': 0.19084221124649048}"
1749358792.5332482,3,4,3.243255138397217,"{'norm': 3.243255138397217, 'mean': 0.01076092291623354, 'std': 0.19080743193626404}"
1749358792.5332482,3,5,3.2413737773895264,"{'norm': 3.2413737773895264, 'mean': 0.010072176344692707, 'std': 0.19073402881622314}"
1749358792.5332482,3,6,3.2521867752075195,"{'norm': 3.2521867752075195, 'mean': 0.010171463713049889, 'std': 0.19136682152748108}"
1749358792.5332482,3,7,3.2410576343536377,"{'norm': 3.2410576343536377, 'mean': 0.010946948081254959, 'std': 0.19066715240478516}"
1749358792.5332482,3,8,3.2293941974639893,"{'norm': 3.2293941974639893, 'mean': 0.010312376543879509, 'std': 0.19001424312591553}"
1749358792.5332482,3,9,3.2576704025268555,"{'norm': 3.2576704025268555, 'mean': 0.010154410265386105, 'std': 0.1916913241147995}"
1749358792.5332482,3,10,3.2417802810668945,"{'norm': 3.2417802810668945, 'mean': 0.010099340230226517, 'std': 0.19075657427310944}"
1749358792.5332482,3,11,3.242938756942749,"{'norm': 3.242938756942749, 'mean': 0.010794969275593758, 'std': 0.19078685343265533}"
1749358792.5332482,3,12,3.249924659729004,"{'norm': 3.249924659729004, 'mean': 0.010150195099413395, 'std': 0.19123446941375732}"
1749358792.5332482,3,13,3.2363228797912598,"{'norm': 3.2363228797912598, 'mean': 0.009472506120800972, 'std': 0.1904667615890503}"
1749358792.5332482,3,14,3.2400214672088623,"{'norm': 3.2400214672088623, 'mean': 0.009763740003108978, 'std': 0.19067026674747467}"
1749358792.5332482,3,15,3.2480597496032715,"{'norm': 3.2480597496032715, 'mean': 0.00953965075314045, 'std': 0.19115586578845978}"
1749358792.5332482,3,16,3.2246620655059814,"{'norm': 3.2246620655059814, 'mean': 0.010416665114462376, 'std': 0.18972928822040558}"
1749358792.5332482,3,17,3.236582040786743,"{'norm': 3.236582040786743, 'mean': 0.009853525087237358, 'std': 0.19046270847320557}"
1749358792.5332482,3,18,3.249620199203491,"{'norm': 3.249620199203491, 'mean': 0.010644134134054184, 'std': 0.19118964672088623}"
1749358792.5332482,3,19,3.2362241744995117,"{'norm': 3.2362241744995117, 'mean': 0.010815722867846489, 'std': 0.19038937985897064}"
1749358792.5332482,3,20,3.2334113121032715,"{'norm': 3.2334113121032715, 'mean': 0.01003030315041542, 'std': 0.19026638567447662}"
