round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.219575881958008,3.18605375289917,3.18605375289917,3.190833568572998,3.18605375289917,3.18605375289917,3.220240354537964,3.223202705383301,3.18605375289917,3.18605375289917
2,3.2001640796661377,3.2058403491973877,3.178921937942505,3.179198980331421,3.180684804916382,3.2173619270324707,3.2215073108673096,3.1926257610321045,3.187159538269043,3.187338352203369
3,3.189424753189087,3.189422369003296,3.1777515411376953,3.1918230056762695,3.1837494373321533,3.213719606399536,3.199932098388672,3.19035267829895,3.1876370906829834,3.194535970687866
4,3.2013309001922607,3.185560464859009,3.1980140209198,3.1755361557006836,3.180530071258545,3.21097993850708,3.2167444229125977,3.188671350479126,3.186448812484741,3.1847431659698486
5,3.188674211502075,3.18566632270813,3.177551507949829,3.185046911239624,3.1936395168304443,3.1940011978149414,3.212167739868164,3.189126968383789,3.1863622665405273,3.1852681636810303
6,3.1861839294433594,3.187011480331421,3.177807569503784,3.1806447505950928,3.18593168258667,3.190049648284912,3.211404800415039,3.1872994899749756,3.231147050857544,3.1849279403686523
7,3.1834917068481445,3.1818361282348633,3.1763341426849365,3.178316593170166,3.181638717651367,3.2039480209350586,3.2065539360046387,3.1991655826568604,3.2096471786499023,3.193325996398926
8,3.1795365810394287,3.17781662940979,3.1733593940734863,3.1781005859375,3.1844658851623535,3.211754560470581,3.2020199298858643,3.197888135910034,3.2065017223358154,3.1887643337249756
9,3.173322916030884,3.1761674880981445,3.17313814163208,3.205970287322998,3.1882994174957275,3.196323871612549,3.194011926651001,3.1939711570739746,3.213113307952881,3.1913530826568604
10,3.1880106925964355,3.173372268676758,3.1820156574249268,3.1931650638580322,3.2010374069213867,3.192983627319336,3.1909987926483154,3.1956732273101807,3.211143970489502,3.185119152069092
