accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,5170.0,,NetworkStructureEvent,,,0.13333333333333333,"{'tier1_hospital': 3, 'tier2_hospital': 3, 'research_center': 3, 'mobile_unit': 3, 'edge_device': 3}",,15,,,,,5,,,,0,,network_structure,,,1749399550.7259867,star,856,14,,111,3160,
,,,,,InitialStateEvent,,,,,,15,,,,,,,,,0,,initial_state,,,1749399550.7261462,star,,,,,,
0.1152,,,,,EvaluationEvent,2.3206489585876464,"{'loss': 2.3206489585876464, 'accuracy': 0.1152}",,,,,,,,,,,,,0,,evaluation,,,1749399554.2079918,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,1,,local_training,,,1749399554.2081249,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,14,1,,,,"{0: {'norm': 3.2166006565093994, 'mean': -0.002004562644287944, 'std': 0.1895294189453125}, 1: {'norm': 3.2206642627716064, 'mean': -0.001161301275715232, 'std': 0.18977591395378113}, 2: {'norm': 3.2172303199768066, 'mean': -0.002336034784093499, 'std': 0.18956272304058075}, 3: {'norm': 3.2131032943725586, 'mean': -0.0018891547806560993, 'std': 0.1893244981765747}, 4: {'norm': 3.2185733318328857, 'mean': -0.002852075733244419, 'std': 0.18963481485843658}, 5: {'norm': 3.2100090980529785, 'mean': -0.002389895264059305, 'std': 0.18913649022579193}, 6: {'norm': 3.213941812515259, 'mean': -0.0024985505733639, 'std': 0.18936686217784882}, 7: {'norm': 3.204962730407715, 'mean': -0.002237283159047365, 'std': 0.18884100019931793}, 8: {'norm': 3.2184395790100098, 'mean': -0.0023990990594029427, 'std': 0.18963319063186646}, 9: {'norm': 3.2140793800354004, 'mean': -0.0025385490152984858, 'std': 0.1893744319677353}, 10: {'norm': 3.2122249603271484, 'mean': -0.0023614047095179558, 'std': 0.18926745653152466}, 11: {'norm': 3.216602325439453, 'mean': -0.0023301015608012676, 'std': 0.1895257830619812}, 12: {'norm': 3.211045503616333, 'mean': -0.0027319961227476597, 'std': 0.18919295072555542}, 13: {'norm': 3.221203565597534, 'mean': -0.0022595636546611786, 'std': 0.1897977888584137}, 14: {'norm': 3.2119743824005127, 'mean': -0.001841043820604682, 'std': 0.18925845623016357}}",,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",parameter_transfer,,0,1749399566.6833098,,,,,,,
,,0,,,AggregationEvent,,,,,,,15,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",1,,aggregation,FedAvg,,1749399566.6834757,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,15,,3.4058012941393843,,,1,,model_update,,,1749399566.8408802,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
0.6964,,,,,EvaluationEvent,1.4969919944763184,"{'loss': 1.4969919944763184, 'accuracy': 0.6964}",,,,,,,,,,,,,1,,evaluation,,,1749399567.177409,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,2,,local_training,,,1749399567.1775339,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,14,1,,,,"{0: {'norm': 3.2140586376190186, 'mean': -0.0019962647929787636, 'std': 0.1893797069787979}, 1: {'norm': 3.233069658279419, 'mean': -0.0009512319811619818, 'std': 0.19050808250904083}, 2: {'norm': 3.215386152267456, 'mean': -0.002342165680602193, 'std': 0.18945395946502686}, 3: {'norm': 3.223567485809326, 'mean': -0.002364297630265355, 'std': 0.1899358332157135}, 4: {'norm': 3.2235872745513916, 'mean': -0.0023512747138738632, 'std': 0.18993714451789856}, 5: {'norm': 3.2158329486846924, 'mean': -0.002036120742559433, 'std': 0.18948383629322052}, 6: {'norm': 3.205857276916504, 'mean': -0.0017521349946036935, 'std': 0.18889883160591125}, 7: {'norm': 3.211859941482544, 'mean': -0.0020390371792018414, 'std': 0.1892496645450592}, 8: {'norm': 3.2065114974975586, 'mean': -0.002282191999256611, 'std': 0.18893171846866608}, 9: {'norm': 3.2183022499084473, 'mean': -0.0024044013116508722, 'std': 0.18962503969669342}, 10: {'norm': 3.2138895988464355, 'mean': -0.002407129853963852, 'std': 0.1893649697303772}, 11: {'norm': 3.2144057750701904, 'mean': -0.0020320469047874212, 'std': 0.18939976394176483}, 12: {'norm': 3.2084579467773438, 'mean': -0.0016812150133773685, 'std': 0.1890527307987213}, 13: {'norm': 3.21929931640625, 'mean': -0.001977287232875824, 'std': 0.18968872725963593}, 14: {'norm': 3.206329584121704, 'mean': -0.0013894374715164304, 'std': 0.1889296919107437}}",,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",parameter_transfer,,0,1749399569.7044184,,,,,,,
