round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.301441192626953,3.301442861557007,3.30033802986145,3.301342248916626,3.300631046295166,3.301849603652954,3.3027381896972656,3.302067518234253,3.3013975620269775,3.3008170127868652
2,3.3018782138824463,3.3010849952697754,3.3022263050079346,3.3014752864837646,3.3009071350097656,3.3013253211975098,3.302604913711548,3.3014276027679443,3.3015143871307373,3.3009631633758545
3,3.301429510116577,3.3013916015625,3.300455093383789,3.3008525371551514,3.3015329837799072,3.3025615215301514,3.301542043685913,3.3007657527923584,3.300929546356201,3.3016626834869385
