timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753363906.8336594,1,33767200,0,5,5,27.45654010772705,0.0267149464980685,0.0,5.49130802154541
1753363914.7927704,2,33767200,0,5,5,7.682726621627808,0.10277601155001144,0.0,1.5365453243255616
1753363922.9099925,3,33767200,0,5,5,7.8157007694244385,0.10519850033364932,0.0,1.5631401538848877
1753363931.0285747,4,33767200,0,5,5,7.783509731292725,0.10960351171274411,0.0,1.556701946258545
1753363939.2040997,5,33767200,0,5,5,7.807866811752319,0.11302703046518035,0.0,1.561573362350464
1753363947.1262622,6,33767200,0,5,5,7.531818628311157,0.11906818847562817,0.0,1.5063637256622315
1753363955.405795,7,33767200,0,5,5,7.898138761520386,0.11653378445111336,0.0,1.5796277523040771
1753363963.5175774,8,33767200,0,5,5,7.6607115268707275,0.12112451914489875,0.0,1.5321423053741454
1753363972.1139798,9,33767200,0,5,5,8.173247337341309,0.11439761473120279,0.0,1.6346494674682617
1753363980.5358257,10,33767200,0,5,5,7.928314685821533,0.11868852805285608,0.0,1.5856629371643067
