timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753362114.2630854,1,33767200,0,5,2,10.066694259643555,0.03973499042317824,60.0,5.033347129821777
1753362127.8244355,2,33767200,0,5,2,13.559040307998657,0.06746052664659506,60.0,6.779520153999329
1753362134.9945793,3,33767200,0,5,2,7.168020963668823,0.1235347949577944,60.0,3.5840104818344116
1753362146.6148186,4,33767200,0,5,2,11.618118286132812,0.07710370801347509,60.0,5.809059143066406
1753362153.9566584,5,33767200,0,5,2,7.33966326713562,0.12132709193722001,60.0,3.66983163356781
1753362159.7783806,6,33767200,0,5,2,5.819324016571045,0.1685075443827589,60.0,2.9096620082855225
1753362166.9279532,7,33767200,0,5,2,7.147398471832275,0.12403114272887891,60.0,3.5736992359161377
1753362174.1881082,8,33767200,0,5,2,7.257923364639282,0.1205027879270626,60.0,3.628961682319641
1753362181.429615,9,33767200,0,5,2,7.2392737865448,0.1275956715046232,60.0,3.6196368932724
1753362187.2436757,10,33767200,0,5,2,5.811695575714111,0.16860828087672072,60.0,2.9058477878570557
