round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3291127681732178,3.292304515838623,3.292830228805542,3.329017400741577,3.292304515838623,3.292304515838623,3.2994840145111084,3.292304515838623,3.292304515838623,3.292304515838623
2,3.3004696369171143,3.297917604446411,3.297917604446411,3.2975687980651855,3.3104546070098877,3.297917604446411,3.297917604446411,3.297917604446411,3.297917604446411,3.2951362133026123
3,3.297128438949585,3.297128438949585,3.297128438949585,3.3145992755889893,3.297128438949585,3.2542312145233154,3.2946553230285645,3.297128438949585,3.297128438949585,3.304443359375
4,3.2719714641571045,3.291684150695801,3.2901158332824707,3.291684150695801,3.291684150695801,3.289780855178833,3.3011906147003174,3.291684150695801,3.291684150695801,3.291684150695801
5,3.286329984664917,3.2771401405334473,3.286720037460327,3.2891829013824463,3.2891829013824463,3.2891829013824463,3.2891829013824463,3.3206655979156494,3.2891829013824463,3.2891829013824463
6,3.2873594760894775,3.2986292839050293,3.2873594760894775,3.2873594760894775,3.2912204265594482,3.2879374027252197,3.2854888439178467,3.2873594760894775,3.2873594760894775,3.2873594760894775
7,3.2874367237091064,3.3018007278442383,3.2874367237091064,3.2874367237091064,3.2874367237091064,3.29205322265625,3.2874367237091064,3.28167724609375,3.2903730869293213,3.2874367237091064
8,3.291597843170166,3.290574789047241,3.284367084503174,3.2759852409362793,3.286107301712036,3.286107301712036,3.286107301712036,3.286107301712036,3.286107301712036,3.286107301712036
9,3.284517526626587,3.289578437805176,3.284517526626587,3.284517526626587,3.284517526626587,3.284517526626587,3.294125556945801,3.280308961868286,3.284517526626587,3.2865662574768066
10,3.2849280834198,3.2874698638916016,3.2871158123016357,3.2849280834198,3.3005740642547607,3.2849280834198,3.2849280834198,3.2849280834198,3.2849280834198,3.294219970703125
