activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753350687.8035188,3
aggregation,,False,,,1,FedAvg,1753350707.1879296,
model_update,,,,4.929930673927423,1,,1753350707.3391132,
local_training,,,{},,2,,1753350708.1405313,3
aggregation,,False,,,2,FedAvg,1753350724.6158173,
model_update,,,,3.7275235509737357,2,,1753350724.7621095,
local_training,,,{},,3,,1753350725.5929325,3
aggregation,,False,,,3,FedAvg,1753350744.2695642,
model_update,,,,3.6204513192522185,3,,1753350744.419848,
local_training,,,{},,4,,1753350745.2322438,3
aggregation,,False,,,4,FedAvg,1753350748.5393083,
model_update,,,,2.685243178016116,4,,1753350748.6913004,
local_training,,,{},,5,,1753350749.507758,3
aggregation,,False,,,5,FedAvg,1753350767.1814039,
model_update,,,,3.5688396292522,5,,1753350767.3395057,
local_training,,,{},,6,,1753350768.1686528,3
aggregation,,False,,,6,FedAvg,1753350772.6864028,
model_update,,,,3.0008597963839927,6,,1753350772.8418581,
local_training,,,{},,7,,1753350773.6638672,3
aggregation,,False,,,7,FedAvg,1753350794.9143765,
model_update,,,,4.2183441321774025,7,,1753350795.075881,
local_training,,,{},,8,,1753350795.958215,3
aggregation,,False,,,8,FedAvg,1753350800.0678425,
model_update,,,,2.808079316022959,8,,1753350800.2228305,
local_training,,,{},,9,,1753350801.086633,3
aggregation,,False,,,9,FedAvg,1753350804.5546288,
model_update,,,,2.491520186630458,9,,1753350804.7090893,
local_training,,,{},,10,,1753350805.5587626,3
aggregation,,False,,,10,FedAvg,1753350808.9392416,
model_update,,,,2.3933947034082044,10,,1753350809.0931418,
