timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753379758.8759813,1,-1,training,26.334948301315308,0,0,0,
1753379800.7337687,2,-1,training,40.52249789237976,0,0,0,
1753379822.3730037,3,-1,training,20.25033187866211,0,0,0,
1753379850.6662192,4,-1,training,27.054633140563965,0,0,0,
1753379859.2650232,5,-1,training,7.191496849060059,0,0,0,
1753379867.4791498,6,-1,training,6.918641805648804,0,0,0,
1753379875.5983424,7,-1,training,6.852160930633545,0,0,0,
1753379883.9474275,8,-1,training,7.0787672996521,0,0,0,
1753379892.234676,9,-1,training,6.880422830581665,0,0,0,
1753379899.8394506,10,-1,training,6.357192754745483,0,0,0,
